"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","species"
"2904253",44.3667231423248,24.5465222358527,3.81575472732501,6.43294026737948,1.25158846591633e-10,1.79039730049331e-08,"Lysobacter sp. 5GHs7-4"
"1149133",43.1084565006181,25.7905896492493,4.01528619639186,6.42310121565551,1.3352564348148e-10,1.88650304197784e-08,"Metapseudomonas furukawaii"
"2969621",44.8213393462861,25.8134377153664,4.02096583572562,6.41971077844488,1.36533492312678e-10,1.90547473905645e-08,"Bosea sp. NBC_00550"
"53431",88.2619127584801,26.4923031265772,4.13123968444415,6.41267637564865,1.42986846902468e-10,1.97149575415885e-08,"Nocardia salmonicida"
"2571749",76.1055630663022,26.3666611026754,4.12732492305814,6.38831727431312,1.67721077011719e-10,2.28500000633585e-08,"Novosphingobium sp. EMRT-2"
"33072",36.9245288598795,25.5541798456033,4.00238756457874,6.38473397023282,1.71695685743465e-10,2.31162991488025e-08,"Gloeobacter violaceus"
"549298",83.9457332597081,-21.3644552890169,3.35431531554501,-6.36924477254922,1.89961241803527e-10,2.52780982697623e-08,"Francisella halioticida"
"1593482",50.313936987977,25.7848058845307,4.04958515747479,6.36727093809516,1.92421102998993e-10,2.53111161232239e-08,"Massilia sp. YMA4"
"2562282",54.6274380219561,24.3734809376832,3.83178605292618,6.3608668649624,2.00618279025851e-10,2.60894952860436e-08,"Halomonas binhaiensis"
"2774875",73.2480086428533,24.4929934306929,3.85583381069341,6.3521911558445,2.12269309139694e-10,2.69937096714056e-08,"Variovorax sp. 38R"
"33050",66.1796689816907,26.1781694252069,4.12113351020889,6.35217698246326,2.12288873682847e-10,2.69937096714056e-08,"Sphingopyxis macrogoltabida"
"2060726",36.6329035672858,25.4798428675696,4.01657577843988,6.3436728878215,2.24350935884182e-10,2.82139792336108e-08,"Neorhizobium sp. SOG26"
"37930",43.826712548765,24.1569713654897,3.80963199819755,6.34102490133406,2.28241642261733e-10,2.83912755874269e-08,"Glutamicibacter protophormiae"
"1549850",99.2534156796273,26.3599374497409,4.16101177055405,6.33498266846552,2.37367954573534e-10,2.88982858738248e-08,"Thioclava electrotropha"
"3231716",65.4346250094505,26.130677939812,4.12452811896121,6.33543454818127,2.36673270764784e-10,2.88982858738248e-08,"Streptomyces solicamelliae"
"3035471",49.116369746321,25.7701697770839,4.0706471797995,6.33073038237453,2.440033933933e-10,2.93934193051886e-08,"Roseinatronobacter sp. S2"
"221027",123.073891534724,-21.2549564607549,3.36235698332051,-6.32144551164357,2.59127751358814e-10,3.05703006884244e-08,"Treponema putidum"
"2939494",103.537340579122,-20.9476555295924,3.31470508293535,-6.31961366259533,2.62218021974369e-10,3.05703006884244e-08,"Rummeliibacillus sp. G93"
"586239",47.482556619558,24.0358006127956,3.80509264443402,6.31674517779599,2.67129506190356e-10,3.05703006884244e-08,"Gluconobacter roseus"
"2743001",38.4953114100905,25.5091479518542,4.03468135766472,6.32246903547767,2.57416618377034e-10,3.05703006884244e-08,"Salicibibacter cibi"
"2898438",36.838145665629,25.4786413918224,4.03284849442613,6.31777797431191,2.65350865366529e-10,3.05703006884244e-08,"Svornostia abyssi"
"410332",41.8687254703871,24.2440893230584,3.84179045900701,6.31062250316609,2.77915327164137e-10,3.14897327135285e-08,"Gordonia malaquae"
"941907",55.5732671836215,25.889102321791,4.10919151472501,6.30029100104464,2.97087350850129e-10,3.33320357169498e-08,"Allosphingosinicella indica"
"69656",101.556086214745,-22.0611148056285,3.50367627289467,-6.2965619787133,3.04319634582554e-10,3.35275614409806e-08,"Sulfurisphaera ohwakuensis"
"3239927",54.0846617867952,25.7726208876615,4.09324834448183,6.29637361788859,3.04689478317195e-10,3.35275614409806e-08,"Dactylosporangium sp. CA-052675"
"1886670",63.6245586373269,25.9159489059183,4.11758954336168,6.29396122002973,3.09465169195293e-10,3.37287561549612e-08,"Paenibacillus nuruki"
"2878391",42.9378667468108,25.5610816339665,4.06225711297373,6.29233475949403,3.12726153657747e-10,3.37626236081062e-08,"Halomicrobium salinisoli"
"2614441",160.98814871481,-22.6670988642255,3.60463023379306,-6.28832845369925,3.20902406725615e-10,3.43215620800742e-08,"Flavobacterium sp. LPB0248"
"1957",35.6720599597586,25.3319643782378,4.03044855718394,6.28514767496182,3.27542188063706e-10,3.47073407426024e-08,"Streptomyces sclerotialus"
"3015154",47.0225061875721,25.6730313975928,4.0872165457381,6.28129953730078,3.35754529618527e-10,3.52511452931598e-08,"Streptomyces sp. WMMC500"
"168471",73.9368228433067,26.0348333524634,4.14684111964479,6.27823265982601,3.42443221728642e-10,3.56265475405689e-08,"Laribacter hongkongensis"
"1767",138.946622345531,27.584887706381,4.39700031034823,6.27356965189669,3.52862964200669e-10,3.60550335920755e-08,"Mycobacterium intracellulare"
"280236",66.2894687146351,26.0265592033222,4.14781513914769,6.27476353940648,3.50166049744674e-10,3.60550335920755e-08,"Nocardiopsis gilva"
"29329",129.764195961949,-20.58834040604,3.28761672706659,-6.26239069674346,3.79119609569344e-10,3.83950868310759e-08,"Thermoanaerobacterium xylanolyticum"
"395922",71.9461263847769,24.4962141392727,3.91723944358771,6.25343803769044,4.01513908166071e-10,4.03063610969519e-08,"Coraliomargarita akajimensis"
"2975967",34.0215331289218,25.2682469824209,4.04776683132617,6.24251544996781,4.30589230212762e-10,4.26410369996739e-08,"Kribbella sp. NBC_00382"
"2690837",30.3129035734028,25.1233298463112,4.02493411428118,6.24192325463643,4.32223024463664e-10,4.26410369996739e-08,"Eggerthella guodeyinii"
"152142",33.8439782216423,25.23265444089,4.04391018653339,6.23966737068423,4.38502342340147e-10,4.28907761174414e-08,"Mycolicibacterium holsaticum"
"1914471",47.8054452147999,25.5491131299741,4.1093616668382,6.21729485047539,5.05798793637221e-10,4.90539101219014e-08,"Sulfuritortus calidifontis"
"3160607",59.4370139216295,25.6169068252631,4.12324338465854,6.2128049293856,5.204704669531e-10,5.00526388555569e-08,"Azospirillum sp. A26"
"1214604",40.9314226974776,25.255263886374,4.06842236085464,6.20763078321806,5.37893408399498e-10,5.0873158394412e-08,"Tumebacillus algifaecis"
"2698679",38.80762921441,25.2662188646228,4.07007363319797,6.20780387326074,5.37301466045852e-10,5.0873158394412e-08,"Sphingomonas changnyeongensis"
"2685869",56.951457724571,25.6453087204092,4.13510304544031,6.20185481198292,5.58015462636086e-10,5.23436799541587e-08,"Nocardioides ochotonae"
"2714926",122.913824014398,-20.1415997855822,3.25009220031014,-6.19723950713158,5.7462028470563e-10,5.34630450257824e-08,"Dysgonomonas sp. HDW5A"
"1586287",52.9219427456382,25.5443979137598,4.1240216291738,6.19405042230035,5.86374548506593e-10,5.41166962347536e-08,"Lentzea guizhouensis"
"38288",43.8472135589637,25.3234660949135,4.0893254722859,6.19257778979328,5.9188121623451e-10,5.41879091087019e-08,"Corynebacterium genitalium"
"1285901",46.0087677508527,25.4925465572484,4.11778719982816,6.19083632061225,5.98458291693996e-10,5.43552118265563e-08,"Tessaracoccus defluvii"
"3426221",136.465596320174,-19.9759820606587,3.23059279188037,-6.18337975335839,6.27435310858435e-10,5.6096638261437e-08,"Alphaorpheovirus massiliense"
"208602",44.8984334520594,25.3059956263194,4.09244304274881,6.18359140542172,6.26594243866538e-10,5.6096638261437e-08,"Nocardia puris"
"3074437",48.2608059258458,25.3709977737329,4.10396747465979,6.18206599598748,6.32680636587469e-10,5.61271101171085e-08,"Paraburkholderia sp. FT54"
"215743",115.610584745406,27.2446249309063,4.41099003570915,6.1765328668502,6.55245741635867e-10,5.76817866713912e-08,"Roseovarius mucosus"
