,122021_Coralina_2021_Baya_027_PSTR4_S34,122021_Coralina_2021_Baya_033_PSTR7_S35,122021_Coralina_2021_Baya_035_PSTR_S32,122021_Coralina_2021_Baya_037_PSTR_S33
2774330,277.3297524,201.5863293,105.9149422,251.4036705
3232307,104.6068364,0,138.5041551,0
2997336,99.74140217,387.666018,513.2801043,275.3468772
3459527,0,0,0,0
324767,167.8574817,155.0664072,244.4190973,143.6592403
1033900,162.9920474,85.28652395,114.0622454,227.4604638
1383885,141.0975933,108.546485,203.6825811,119.7160336
3239997,48.65434252,0,0,0
2921713,238.4062784,85.28652395,0,0
2744518,34.05803977,0,0,0
1295609,46.2216254,0,114.0622454,0
561184,0,0,0,0
3023713,65.6833624,139.5597665,138.5041551,0
1501392,121.6358563,0,97.76763891,227.4604638
3239304,41.35619114,178.3263683,0,0
3434352,53.51977677,0,0,0
2039166,537.6304849,0,122.2095486,0
2961895,0,0,0,0
1211326,77.84694803,108.546485,122.2095486,251.4036705
2713414,153.2611789,162.8197275,146.6514584,323.2332906
323450,0,162.8197275,0,119.7160336
2699395,0,0,0,0
1379903,43.78890827,0,0,0
1885344,0,0,0,0
2494374,0,0,0,0
3118333,34.05803977,0,122.2095486,0
3080055,36.49075689,0,0,0
438033,109.4722707,100.7931647,89.62033567,179.5740504
3003263,111.9049878,0,211.8298843,0
3389972,107.0395535,0,0,0
225194,90.01053367,0,0,0
2745153,133.7994419,170.5730479,89.62033567,119.7160336
375929,46.2216254,147.3130868,105.9149422,347.1764973
29391,165.4247646,178.3263683,195.5352778,155.6308436
1780362,58.38521103,155.0664072,97.76763891,0
149016,51.08705965,178.3263683,105.9149422,0
2740462,316.2532264,224.8462904,187.3879746,131.6876369
28449,248.1371469,240.3529311,187.3879746,0
2880218,63.25064528,147.3130868,350.3340394,538.7221511
2735562,63.25064528,108.546485,97.76763891,0
45668,82.71238229,403.1726587,439.9543751,610.5517712
1979527,0,0,0,0
1531,588.7175445,193.833009,0,0
1640,36.49075689,85.28652395,0,131.6876369
62763,525.4668992,217.0929701,162.9460649,179.5740504
2587848,77.84694803,209.3396497,391.0705556,407.0345141
1455,90.01053367,147.3130868,97.76763891,0
3348344,0,0,154.7987616,0
45242,65.6833624,0,0,0
2230867,55.9524939,0,0,0
2789857,82.71238229,240.3529311,0,0
2983267,85.14509941,286.8728533,154.7987616,215.4888604
2819101,34.05803977,139.5597665,0,0
58180,36.49075689,0,0,0
2983299,109.4722707,0,0,0
166485,90.01053367,0,0,0
3394358,43.78890827,124.0531258,122.2095486,0
200452,0,511.7191437,374.7759492,526.7505477
980254,141.0975933,0,0,0
3138567,82.71238229,294.6261737,0,0
2358,131.3667248,0,0,0
1247023,145.9630276,0,0,0
455432,306.5223579,325.6394551,179.2406713,215.4888604
2903803,58.38521103,0,0,0
301953,177.5883502,0,97.76763891,0
2058134,87.57781654,209.3396497,154.7987616,215.4888604
2763010,0,0,0,251.4036705
118562,77.84694803,0,0,0
2829597,124.0685734,170.5730479,138.5041551,0
204936,68.11607953,116.2998054,171.0933681,131.6876369
2975157,77.84694803,93.03984431,0,119.7160336
2950108,41.35619114,0,0,0
1850093,70.54879666,139.5597665,0,0
70255,145.9630276,224.8462904,130.3568519,239.4320671
1912091,352.7439833,0,0,0
3023090,627.6410185,0,0,0
2161872,97.30868504,403.1726587,325.8921297,251.4036705
913107,0,209.3396497,146.6514584,167.602447
1891926,70.54879666,155.0664072,179.2406713,0
2052660,38.92347402,77.53320359,81.47303243,119.7160336
2419842,554.6595047,0,0,0
3400422,58.38521103,224.8462904,122.2095486,251.4036705
931866,0,0,0,0
2903098,109.4722707,209.3396497,228.1244908,311.2616873
254719,87.57781654,0,0,0
2077090,46.2216254,193.833009,122.2095486,203.5172571
1443941,698.1898152,0,0,0
1165090,46.2216254,0,0,0
44674,77.84694803,0,0,0
2741071,131.3667248,0,0,0
278860,68.11607953,100.7931647,0,0
1734049,92.44325079,124.0531258,171.0933681,179.5740504
337701,0,85.28652395,105.9149422,0
2975625,0,0,0,0
551996,51.08705965,100.7931647,0,275.3468772
33952,116.7704221,209.3396497,195.5352778,466.8925309
1267021,90.01053367,116.2998054,0,0
470934,111.9049878,0,130.3568519,0
379547,343.0131148,0,154.7987616,0
1501268,128.9340077,0,0,0
83816,153.2611789,0,81.47303243,119.7160336
1699411,114.3377049,248.1062515,89.62033567,311.2616873
2051553,43.78890827,0,0,0
2047966,36.49075689,224.8462904,146.6514584,179.5740504
1610576,0,0,0,0
2725288,321.1186606,0,0,0
44255,34.05803977,85.28652395,171.0933681,167.602447
57487,0,0,0,0
1561003,53.51977677,0,0,0
354356,245.7044297,263.6128922,211.8298843,215.4888604
1241979,46.2216254,170.5730479,138.5041551,0
157692,102.1741193,217.0929701,195.5352778,215.4888604
2360,34.05803977,0,0,0
1413221,97.30868504,0,0,0
2043170,36.49075689,0,138.5041551,0
3003257,153.2611789,147.3130868,97.76763891,155.6308436
2870839,34.05803977,170.5730479,130.3568519,155.6308436
2478954,929.2979422,0,0,0
39766,75.41423091,131.8064461,154.7987616,263.3752739
3051614,0,767.5787156,513.2801043,0
3101308,136.2321591,0,0,0
3092665,299.2242065,108.546485,114.0622454,0
165694,94.87596792,201.5863293,122.2095486,0
2026193,248.1371469,0,105.9149422,143.6592403
374981,92.44325079,0,171.0933681,0
2527976,126.5012906,0,114.0622454,0
3070682,94.87596792,85.28652395,0,0
2875764,138.6648762,162.8197275,130.3568519,167.602447
2798577,104.6068364,0,0,0
2806443,145.9630276,0,0,0
253245,92.44325079,0,81.47303243,0
680279,48.65434252,0,171.0933681,0
3408580,41.35619114,0,105.9149422,0
2173034,289.493338,147.3130868,171.0933681,167.602447
3092147,0,0,0,0
2879119,94.87596792,85.28652395,0,0
141,162.9920474,325.6394551,945.0871761,490.8357376
1709002,0,294.6261737,0,287.3184806
151781,0,170.5730479,154.7987616,203.5172571
53346,51.08705965,201.5863293,154.7987616,311.2616873
3140744,58.38521103,77.53320359,97.76763891,0
3082949,51.08705965,100.7931647,138.5041551,0
2596913,0,0,0,0
28097,0,0,0,0
1160721,70.54879666,85.28652395,122.2095486,131.6876369
1913578,85.14509941,0,0,0
2921450,155.6938961,155.0664072,0,0
33047,60.81792815,0,0,131.6876369
2931400,124.0685734,240.3529311,0,0
3242688,0,0,171.0933681,335.204894
118060,82.71238229,0,0,0
2912187,111.9049878,162.8197275,211.8298843,0
1250539,0,155.0664072,0,0
2983606,141.0975933,147.3130868,0,0
2186,80.27966516,0,0,0
2651284,80.27966516,178.3263683,187.3879746,119.7160336
477666,65.6833624,116.2998054,171.0933681,143.6592403
2527984,75.41423091,108.546485,0,0
2954691,26.75988839,0,268.861007,131.6876369
3239935,0,0,0,0
3059904,401.3983258,147.3130868,154.7987616,0
2579971,41.35619114,0,0,0
1972431,162.9920474,0,0,0
2003188,0,0,0,0
885040,46.2216254,85.28652395,97.76763891,0
2488665,60.81792815,0,0,0
29449,68.11607953,0,0,0
300825,121.6358563,155.0664072,236.271794,442.9493242
2966625,65.6833624,124.0531258,146.6514584,263.3752739
624,0,0,0,0
83526,102.1741193,116.2998054,179.2406713,143.6592403
1812111,63.25064528,0,0,0
367743,243.2717126,255.8595719,325.8921297,0
3231032,51.08705965,0,0,0
2593653,26.75988839,0,0,0
2907827,85.14509941,170.5730479,211.8298843,263.3752739
2714928,43.78890827,93.03984431,0,0
774,72.98151378,255.8595719,130.3568519,179.5740504
271420,41.35619114,0,0,0
1448857,0,201.5863293,179.2406713,0
176102,0,0,0,0
76758,128.9340077,131.8064461,179.2406713,239.4320671
52692,53.51977677,0,0,0
2020311,0,0,0,0
2562284,24.32717126,124.0531258,89.62033567,0
3231511,72.98151378,108.546485,105.9149422,299.2900839
2233999,0,0,0,0
3082444,102.1741193,496.212503,325.8921297,299.2900839
1526571,53.51977677,0,146.6514584,0
2930213,68.11607953,85.28652395,89.62033567,0
2653858,92.44325079,348.8994162,211.8298843,287.3184806
223919,0,441.9392605,0,0
468911,48.65434252,155.0664072,154.7987616,227.4604638
2589080,0,0,0,0
1759089,51.08705965,217.0929701,154.7987616,191.5456537
2213226,116.7704221,131.8064461,81.47303243,131.6876369
92933,182.4537845,0,0,0
3070679,192.184653,124.0531258,228.1244908,227.4604638
2527974,38.92347402,0,0,0
2996035,104.6068364,209.3396497,211.8298843,119.7160336
2903568,0,0,0,0
499229,65.6833624,333.3927755,97.76763891,251.4036705
100716,99.74140217,0,0,0
126333,172.722916,0,0,0
234828,0,0,0,0
2654676,80.27966516,108.546485,162.9460649,0
454155,0,333.3927755,0,215.4888604
2169400,0,286.8728533,309.5975232,598.5801678
2161677,180.0210673,77.53320359,130.3568519,251.4036705
1920809,0,0,162.9460649,0
115778,0,248.1062515,236.271794,275.3468772
3160833,99.74140217,0,0,0
3350178,138.6648762,116.2998054,89.62033567,0
2021234,0,85.28652395,0,0
3065648,128.9340077,217.0929701,138.5041551,287.3184806
3454466,58.38521103,0,0,0
2007306,68.11607953,85.28652395,0,215.4888604
138853,102.1741193,232.5996108,154.7987616,143.6592403
935222,369.7730032,0,162.9460649,131.6876369
2748098,38.92347402,0,0,0
1888890,0,294.6261737,301.45022,227.4604638
1147,313.8205093,0,0,0
2883205,0,0,0,0
3064139,0,0,0,0
1870984,150.8284618,255.8595719,244.4190973,0
3135640,0,0,0,0
195253,34.05803977,0,0,0
3440637,0,0,0,0
97393,0,0,105.9149422,179.5740504
1959104,75.41423091,162.8197275,146.6514584,155.6308436
2528964,0,0,0,0
3031799,0,0,0,0
1908198,0,0,0,0
3459122,48.65434252,93.03984431,89.62033567,0
3126740,141.0975933,0,0,0
1260629,194.6173701,100.7931647,81.47303243,275.3468772
2929509,0,0,0,0
3397060,55.9524939,0,0,0
2675331,41.35619114,0,138.5041551,694.3529947
2906515,75.41423091,248.1062515,228.1244908,263.3752739
1855616,0,0,0,0
754516,87.57781654,93.03984431,0,0
326522,36.49075689,0,0,0
2992140,0,0,358.4813427,0
1727,0,0,0,0
648995,92.44325079,232.5996108,219.9771876,0
1229727,0,0,0,0
644281,111.9049878,170.5730479,195.5352778,191.5456537
1776392,194.6173701,0,0,0
1178516,48.65434252,0,358.4813427,191.5456537
2833628,128.9340077,0,0,0
2213194,406.2637601,0,0,0
433296,214.0791071,302.379494,285.1556135,335.204894
1912855,0,108.546485,0,0
3384444,211.64639,0,0,0
320912,165.4247646,0,0,0
59512,0,0,0,0
2796927,0,0,0,0
407164,38.92347402,0,0,0
1830,0,0,0,0
2991499,291.9260551,100.7931647,97.76763891,0
1389004,43.78890827,0,0,0
1628086,155.6938961,0,0,0
3374600,124.0685734,186.0796886,203.6825811,119.7160336
97481,223.8099756,224.8462904,374.7759492,0
34,1479.092013,0,0,0
1442556,51.08705965,0,0,0
2303505,55.9524939,271.3662126,0,0
2709688,65.6833624,162.8197275,179.2406713,167.602447
84159,136.2321591,0,0,0
47678,109.4722707,403.1726587,325.8921297,251.4036705
2780077,145.9630276,0,0,0
1188228,0,395.4193383,415.5124654,275.3468772
708126,80.27966516,178.3263683,154.7987616,275.3468772
59733,170.2901988,0,252.5664005,0
2818388,34.05803977,162.8197275,81.47303243,0
2852117,0,0,0,0
2589790,0,0,0,0
185300,70.54879666,395.4193383,293.3029167,203.5172571
3098297,0,186.0796886,171.0933681,0
2810514,111.9049878,217.0929701,399.2178589,227.4604638
1077935,36.49075689,124.0531258,0,0
2995304,0,0,0,0
2020875,216.5118242,224.8462904,146.6514584,0
715,136.2321591,201.5863293,146.6514584,0
3020883,92.44325079,441.9392605,195.5352778,299.2900839
3252900,194.6173701,0,89.62033567,0
2984846,124.0685734,162.8197275,252.5664005,179.5740504
529,0,0,0,0
2676868,77.84694803,0,0,0
383750,68.11607953,0,0,0
1499687,36.49075689,124.0531258,0,0
2986838,150.8284618,0,0,0
1761794,1671.276666,0,0,0
103816,172.722916,434.1859401,0,0
571256,111.9049878,0,0,0
2952477,26.75988839,0,0,0
78,235.9735612,0,0,0
2230877,41.35619114,0,0,0
1817965,75.41423091,139.5597665,0,0
3042300,109.4722707,0,0,0
2980026,53.51977677,232.5996108,162.9460649,179.5740504
2782163,70.54879666,0,0,0
1215089,46.2216254,93.03984431,0,0
159346,0,0,0,0
2036206,51.08705965,178.3263683,138.5041551,227.4604638
29486,148.3957447,0,211.8298843,0
2729421,75.41423091,139.5597665,105.9149422,0
553,158.1266132,0,0,323.2332906
28137,82.71238229,0,0,0
2494550,36.49075689,0,0,0
3028296,0,0,0,0
546367,70.54879666,0,0,0
80860,0,0,0,0
3424766,170.2901988,232.5996108,122.2095486,179.5740504
1094342,85.14509941,0,0,0
311182,55.9524939,279.1195329,0,0
1930071,85.14509941,341.1460958,122.2095486,251.4036705
1008,63.25064528,0,0,0
3042615,141.0975933,100.7931647,0,0
96344,77.84694803,155.0664072,122.2095486,0
2589986,29.19260551,0,0,0
2597518,0,1473.130868,0,0
2908843,24.32717126,310.1328144,252.5664005,347.1764973
28446,80.27966516,116.2998054,0,0
432329,0,0,97.76763891,0
2975482,201.9155215,0,130.3568519,239.4320671
2777186,114.3377049,108.546485,130.3568519,0
2695882,313.8205093,131.8064461,146.6514584,0
80867,104.6068364,0,0,0
1028752,90.01053367,0,81.47303243,0
2937758,138.6648762,0,0,0
897,0,0,0,0
2774562,0,0,0,0
28447,0,108.546485,154.7987616,0
3296934,133.7994419,147.3130868,0,0
2498451,170.2901988,0,0,0
316068,165.4247646,178.3263683,0,167.602447
1904862,38.92347402,100.7931647,122.2095486,0
1845000,51.08705965,0,0,0
2108445,48.65434252,170.5730479,81.47303243,0
2073078,36.49075689,0,0,0
96232,114.3377049,193.833009,0,0
1636720,318.6859435,0,0,0
309805,24.32717126,93.03984431,0,119.7160336
2557994,116.7704221,178.3263683,0,0
2708350,141.0975933,0,0,0
1663591,34.05803977,0,0,0
46503,94.87596792,0,0,155.6308436
1967665,80.27966516,341.1460958,293.3029167,215.4888604
158500,369.7730032,341.1460958,293.3029167,263.3752739
3404132,0,0,0,0
197162,107.0395535,348.8994162,179.2406713,203.5172571
52694,82.71238229,155.0664072,162.9460649,0
67345,34.05803977,0,0,0
1151742,111.9049878,0,0,0
1536774,48.65434252,527.2257844,961.3817826,239.4320671
285729,48.65434252,426.4326198,374.7759492,299.2900839
317658,60.81792815,93.03984431,0,0
2921670,102.1741193,116.2998054,0,335.204894
349221,48.65434252,147.3130868,146.6514584,0
2842356,0,0,0,0
528187,51.08705965,0,0,0
437900,165.4247646,147.3130868,187.3879746,227.4604638
2710596,116.7704221,0,89.62033567,0
3080760,143.5303104,0,0,0
3145235,38.92347402,124.0531258,0,0
673862,68.11607953,341.1460958,260.7137038,430.9777208
1109412,46.2216254,0,0,0
3138254,0,0,0,0
516075,145.9630276,0,0,0
570162,55.9524939,0,0,0
106,90.01053367,310.1328144,146.6514584,167.602447
907,270.031601,0,0,0
2316383,99.74140217,224.8462904,122.2095486,179.5740504
3242681,0,0,0,0
2911520,321.1186606,0,122.2095486,215.4888604
47735,90.01053367,0,0,0
84595,0,0,0,0
652716,99.74140217,139.5597665,97.76763891,0
675,141.0975933,0,0,0
313603,102.1741193,0,97.76763891,0
249188,0,0,97.76763891,0
3093873,87.57781654,116.2998054,154.7987616,131.6876369
299262,38.92347402,0,0,0
940614,51.08705965,0,0,0
3440155,41.35619114,0,0,0
1650,148.3957447,263.6128922,268.861007,0
29520,160.5593303,0,0,0
2115,248.1371469,131.8064461,0,0
3290090,80.27966516,186.0796886,195.5352778,335.204894
2886510,0,0,0,0
411153,97.30868504,178.3263683,0,0
1712410,793.0657831,108.546485,0,0
3097547,160.5593303,162.8197275,146.6514584,167.602447
1333845,55.9524939,0,0,0
2879618,0,0,0,0
1678309,75.41423091,581.499027,562.1639237,0
3003258,180.0210673,116.2998054,105.9149422,155.6308436
196162,0,0,0,0
54259,0,217.0929701,309.5975232,0
1763534,143.5303104,85.28652395,0,0
1955013,94.87596792,85.28652395,0,0
3418415,0,0,195.5352778,0
3067780,0,0,0,0
3350167,114.3377049,217.0929701,521.4274075,203.5172571
439387,0,0,81.47303243,0
2202827,63.25064528,0,0,0
2825845,267.5988839,558.2390659,684.3734724,0
2918516,0,147.3130868,138.5041551,215.4888604
3018314,72.98151378,248.1062515,0,335.204894
2518322,0,0,0,0
3036359,124.0685734,147.3130868,171.0933681,263.3752739
929813,0,77.53320359,0,0
172,153.2611789,0,114.0622454,0
2528025,38.92347402,0,0,0
858422,0,0,81.47303243,0
1312364,0,0,0,0
53946,43.78890827,0,171.0933681,359.1481007
33964,165.4247646,162.8197275,0,502.807341
2992802,0,0,0,0
944547,201.9155215,480.7058623,325.8921297,0
1173026,114.3377049,186.0796886,89.62033567,0
471,248.1371469,155.0664072,0,167.602447
2033137,265.1661667,131.8064461,122.2095486,0
1564506,55.9524939,0,0,0
28169,65.6833624,0,0,0
3342538,70.54879666,372.1593773,293.3029167,167.602447
3070680,53.51977677,100.7931647,228.1244908,119.7160336
46867,121.6358563,131.8064461,195.5352778,0
2448482,0,0,0,0
265668,97.30868504,77.53320359,81.47303243,0
2897332,0,0,0,0
3077735,72.98151378,139.5597665,0,0
1196095,80.27966516,317.8861347,317.7448265,155.6308436
2666183,0,0,0,0
1343,58.38521103,139.5597665,203.6825811,0
1301915,51.08705965,178.3263683,260.7137038,203.5172571
2567896,51.08705965,0,0,0
438856,0,0,0,0
143,306.5223579,0,0,0
3097546,85.14509941,77.53320359,146.6514584,0
632773,226.2426927,100.7931647,171.0933681,143.6592403
406552,119.2031392,0,0,0
2708539,0,356.6527365,187.3879746,514.7789443
414771,75.41423091,100.7931647,0,143.6592403
3075823,175.1556331,100.7931647,89.62033567,203.5172571
1229621,87.57781654,201.5863293,154.7987616,0
2060312,0,0,171.0933681,0
3115297,92.44325079,108.546485,0,119.7160336
2034517,85.14509941,93.03984431,0,119.7160336
2975292,0,0,0,0
3231513,0,0,0,0
1176721,153.2611789,124.0531258,171.0933681,131.6876369
29556,68.11607953,116.2998054,171.0933681,239.4320671
3058398,48.65434252,209.3396497,154.7987616,0
2782678,148.3957447,0,0,0
985762,87.57781654,0,0,0
1727164,160.5593303,0,203.6825811,143.6592403
2921466,48.65434252,139.5597665,0,203.5172571
2801997,85.14509941,108.546485,81.47303243,0
2017482,31.62532264,0,0,0
1882438,65.6833624,131.8064461,0,167.602447
3386277,80.27966516,0,0,0
2070761,0,0,0,0
3017781,211.64639,0,0,0
198832,55.9524939,201.5863293,211.8298843,442.9493242
351679,63.25064528,178.3263683,105.9149422,359.1481007
1388755,53.51977677,217.0929701,0,119.7160336
1964215,323.5513778,209.3396497,0,143.6592403
167,77.84694803,77.53320359,171.0933681,155.6308436
3058393,1595.862435,0,0,0
2528005,58.38521103,186.0796886,211.8298843,275.3468772
3374549,119.2031392,162.8197275,138.5041551,442.9493242
76887,63.25064528,162.8197275,545.8693173,287.3184806
1625,97.30868504,0,0,0
544580,0,0,0,0
2898793,0,457.4459012,374.7759492,622.5233746
1601,201.9155215,139.5597665,138.5041551,0
3421107,0,0,0,0
2589903,0,0,146.6514584,275.3468772
256618,0,0,0,0
552386,177.5883502,124.0531258,309.5975232,323.2332906
285983,72.98151378,0,0,0
29549,0,0,105.9149422,0
92406,24.32717126,0,0,0
2705319,80.27966516,0,138.5041551,0
2897181,104.6068364,0,0,0
264697,126.5012906,0,0,0
44251,547.3613534,147.3130868,130.3568519,227.4604638
2746932,102.1741193,0,122.2095486,0
3383314,51.08705965,0,0,0
423351,189.7519358,139.5597665,122.2095486,119.7160336
302167,55.9524939,434.1859401,488.8381946,227.4604638
3421172,0,0,0,0
2724,75.41423091,186.0796886,301.45022,311.2616873
2170729,24.32717126,0,0,0
394751,99.74140217,0,423.6597686,0
28107,38.92347402,0,439.9543751,0
1050624,75.41423091,0,0,0
419257,0,170.5730479,277.0083102,0
1492898,143.5303104,0,122.2095486,0
2861782,24.32717126,0,0,0
2897773,0,0,0,0
166501,58.38521103,0,0,0
28184,133.7994419,186.0796886,171.0933681,179.5740504
