"","072023_Carolina_2023_Baya_053_MCAV_S3","072023_Carolina_2023_Baya_055_MCAV_S4","122021_Coralina_2021_Baya_003_MCAV_S27","122021_Coralina_2021_Baya_005_MCAV_S28","122021_Coralina_2021_Baya_007_MCAV_S29","122021_Coralina_2021_Baya_017_MCAV_S30","122021_Coralina_2021_Baya_023_MCAV_S31","072023_Carolina_2023_Baya_052_DCYL_S9","072023_Carolina_2023_Baya_065_DCYL_S1","072023_Carolina_2023_Baya_066_DCYL_S2","122021_Coralina_2021_Baya_001_DCYL_S24","122021_Coralina_2021_Baya_009_DCYL_S25","122021_Coralina_2021_Baya_010_DCYL_S26","122021_Coralina_2021_Baya_025_MMEA_S22","122021_Coralina_2021_Baya_029_MMEA_S23","122021_Coralina_2021_Baya_031_MMEA_S45","072023_Carolina_2023_Baya_057_SSID_S7","072023_Carolina_2023_Baya_059_SSID_S8","072023_Carolina_2023_Baya_061_SSID_S5","072023_Carolina_2023_Baya_063_SSID_S6","122021_Coralina_2021_Baya_019_SSID1_S46","122021_Coralina_2021_Baya_021_SSID2_S36","122021_Coralina_2021_Baya_027_PSTR4_S34","122021_Coralina_2021_Baya_033_PSTR7_S35","122021_Coralina_2021_Baya_035_PSTR_S32","122021_Coralina_2021_Baya_037_PSTR_S33","122021_Coralina_2021_Baya_013_DLAB_S43","122021_Coralina_2021_Baya_015_DLAB_S44"
"3427843",84.0046706596887,43.4844054051116,0,0,0,0,0,31.2276635462135,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6921984418654,0,0,0,0,0,0
"2867238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8343269686229,57.2110840256704,0,28.508783296963,65.683362404303,0,0,0,0,0
"3158264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7738918461768,0,46.6507363041213,0,100.793164672771,0,0,0,0
"3037654",0,0,0,0,0,0,0,137.054745563937,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9170757245119,29.1926055130236,0,0,0,0,0
"3081651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.2240770080961,69.6482762051639,46.210187035732,0,0,0,0,0,0,0
"2802577",0,0,0,0,0,0,0,46.8414953193202,0,0,0,0,0,0,0,0,0,0,0,0,0,145.135624057266,0,0,0,0,0,0
"353800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.56157677208,67.1673688709776,0,21.143226705139,0,0,0,0,0,0,0,0
"1708715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.2240770080961,62.1859608974678,0,0,0,0,0,0,0,53.4455180206834
"2991500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.146887974618,97.6979910850583,0,0,0,0,0,0,0,0,0,0
"2741720",0,0,0,0,0,0,0,16.4812668716127,0,0,0,0,0,0,0,0,0,0,32.6674615748983,77.1105915128601,65.4644316339537,0,0,0,0,0,0,0
"640205",0,0,0,0,0,0,0,18.2161370686245,0,0,0,0,0,0,0,0,0,0,29.9451731103235,43.5301726282275,0,0,99.7414021694971,0,0,0,0,0
"621374",0,0,0,0,0,0,0,15.6138317731067,0,0,0,0,0,0,0,0,0,0,38.112038504048,77.1105915128601,0,33.6921984418654,26.7598883869383,0,0,0,0,0
"3394231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.002384724695,93.2789413462017,0,0,0,0,0,0,0,0
"2847992",0,0,0,0,0,0,0,39.0345794327668,0,0,0,0,0,0,0,0,0,0,54.4457692914972,50.9924879359236,0,46.6507363041213,0,0,0,0,0,0
"36861",0,0,0,0,0,0,0,26.0230529551779,0,0,0,0,0,0,0,0,0,0,51.7234808269223,113.178448833391,0,0,0,0,0,0,0,0
"1853278",0,0,0,0,0,0,0,39.0345794327668,0,0,0,0,0,0,0,0,0,0,51.7234808269223,24.8743843589871,0,75.1595196010844,0,0,0,0,0,0
"257438",0,0,0,0,0,0,0,51.1786708118499,0,0,0,0,0,0,0,0,0,0,0,22.3869459230884,80.867827312531,36.2839060143166,0,0,0,0,0,0
"28894",0,0,0,0,0,0,0,10.4092211820712,0,0,0,0,0,0,0,0,0,0,0,77.1105915128601,53.9118848750207,49.2424438765725,0,0,0,0,0,0
"2862869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5017885435212,73.379433859012,0,0,43.7889082695353,0,0,0,0,0
"2984530",0,0,0,0,0,0,0,15.6138317731067,0,0,0,0,0,0,0,0,0,0,108.891538582994,65.9171185513159,0,0,0,0,0,0,0,0
"1537274",0,0,0,0,0,0,0,26.8904880536838,0,0,0,0,0,0,0,0,0,0,0,0,0,69.976104456182,0,0,0,0,0,93.529656536196
"1871022",0,0,0,0,0,0,0,0,0,190.214117691815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2781599",0,0,0,0,0,0,0,35.5648390387431,0,0,0,0,0,0,0,0,0,0,0,0,0,72.5678120286332,43.7889082695353,0,0,0,0,38.1753700147739
"2903585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.559000157893,48.5050495000249,0,0,0,0,0,0,0,0
"1166323",0,0,0,0,0,0,0,9.54178608356523,0,0,0,0,0,0,0,0,0,0,73.5017885435212,106.959852743645,0,0,0,0,0,0,0,0
"357240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3869459230884,0,0,0,0,0,167.602446995726,0,0
"65958",0,0,0,0,138.870806752593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0870596477912,0,0,0,0,0
"3133333",0,0,0,0,0,0,0,19.0835721671305,0,0,0,0,0,0,0,0,0,0,0,80.8417491667081,0,0,90.0105336651559,0,0,0,0,0
"1678028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.218548332755,70.5487966564736,0,0,0,0,0
"2921652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.751935834653,0,0,0,0,0
"3098669",0,0,0,0,0,0,0,36.4322741372491,0,0,0,0,0,0,0,0,0,0,0,38.55529575643,0,0,26.7598883869383,0,0,0,0,87.8033510339799
"3372850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.1680577560721,95.7663797821004,0,0,36.4907568912794,0,0,0,0,0
"1520670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.122488856323,43.5566154331978,23.6306651410378,0,0,0,0,0,0,0,0
"2732364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.289857727301,0,0,0,0,0,0,0,0,0,0
"3052209",84.0046706596887,68.8503085580933,0,0,0,0,0,10.4092211820712,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9170757245119,0,0,0,0,0,0
"1042156",0,61.6029076572414,0,0,0,0,0,26.0230529551779,0,0,0,0,0,0,0,0,0,0,0,0,0,64.7926893112796,36.4907568912794,0,0,0,0,0
"3404056",0,0,0,0,0,0,0,39.0345794327668,0,0,0,0,0,0,0,0,0,0,35.3897500394732,60.9422416795184,0,0,53.5197767738765,0,0,0,0,0
"47312",0,0,0,0,0,0,0,17.3487019701186,0,0,0,0,0,0,0,0,0,0,35.3897500394732,78.3543107308094,57.762733794665,0,0,0,0,0,0,0
"3273430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2800962601201,53.4799263718223,0,0,0,0,0,0,0,40.0841385155126
"2213200",0,0,0,0,0,0,0,24.288182758166,0,0,0,0,0,0,0,0,0,0,46.2789038977726,89.5477836923536,0,28.508783296963,0,0,0,0,0,0
"2975669",0,0,0,0,0,0,0,11.2766562805771,0,0,0,0,0,0,0,0,0,0,108.891538582994,68.4045569872146,0,0,0,0,0,0,0,0
"3434395",0,0,0,0,0,0,0,15.6138317731067,0,0,0,0,0,0,0,0,0,0,0,60.9422416795184,0,0,111.904987799924,0,0,0,0,0
"3401635",0,0,0,0,0,0,0,50.3112357133439,0,0,0,0,0,0,0,0,0,0,87.1132308663955,50.9924879359236,0,0,0,0,0,0,0,0
"1226757",0,0,0,0,0,0,0,19.9510072656364,0,0,0,0,0,0,0,0,0,0,70.7795000789464,65.9171185513159,0,0,31.6253226391088,0,0,0,0,0
"2203895",0,0,0,0,0,0,0,26.0230529551779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.245322562789
"39695",0,0,0,0,0,0,0,21.6858774626482,0,0,0,0,0,0,0,0,0,0,46.2789038977726,54.7236455897717,42.3593381160877,0,0,0,0,0,0,22.9052220088643
"494",0,0,0,0,0,0,0,71.1296780774862,0,0,0,0,0,0,0,0,0,73.2734933137937,0,12.4371921794936,0,31.1004908694142,0,0,0,0,0,0
"1881016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.8903462206469,78.3543107308094,0,0,0,0,0,0,0,49.627981019206
"169184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.837904055665,0,0,0,0,0,0,0,0,0
"2041036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7795000789464,36.0678573205313,80.867827312531,0,0,0,0,0,0,0
"592378",0,0,0,0,0,0,0,11.2766562805771,0,0,0,0,0,0,0,0,0,0,46.2789038977726,32.3366996666833,0,0,0,0,97.7676389115203,0,0,0
"2991496",142.807940121471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7738918461768,0,0,0,0,0,0,0,0
"2572921",0,0,0,0,0,0,0,21.6858774626482,0,0,0,0,0,0,0,0,0,0,0,17.412069051291,0,0,148.395744691203,0,0,0,0,0
"2044467",0,0,0,0,0,0,0,40.7694496297787,0,107.788000025362,0,0,0,0,0,0,0,0,0,0,0,0,38.9234740173647,0,0,0,0,0
"2614639",0,83.3451103597972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0572116143715,36.0678573205313,0,0,0,0,0,0,0,0
"748811",0,43.4844054051116,0,0,0,0,0,32.0950986447194,0,0,0,0,0,0,0,0,0,0,40.8343269686229,70.8919954231133,0,0,0,0,0,0,0,0
"446660",0,0,0,0,0,0,0,12.144091379083,0,0,0,0,0,0,0,0,0,0,0,23.6306651410378,0,44.0590287316701,29.1926055130236,0,0,0,0,78.2595085302864
"2203210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.9463654726709,108.203571961594,0,0,0,0,0,0,0,0
"3142975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.114423228743,50.9924879359236,0,0,0,0,0,0,0,0
"1460244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.6686539372458,50.9924879359236,0,54.4258590214749,0,0,0,0,0,0
"2983233",109.206071857595,39.8607049546856,0,0,0,0,0,15.6138317731067,0,0,0,0,0,0,0,0,0,0,0,22.3869459230884,0,0,0,0,0,0,0,0
"1508419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.059313072392
"317577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.5918666422422,32.6674615748983,33.5804188846326,0,0,29.1926055130236,0,0,0,0,0
"3075627",0,0,0,0,0,0,0,50.3112357133439,0,0,0,0,0,0,0,0,0,0,54.4457692914972,82.0854683846575,0,0,0,0,0,0,0,0
"80868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4457692914972,42.2864534102781,0,0,90.0105336651559,0,0,0,0,0
"2275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1004908694142,0,0,0,155.630843638889,0,0
"1940690",0,47.1081058555376,0,0,0,0,0,29.4927933492016,0,0,0,0,0,0,0,0,0,0,43.5566154331978,18.6557882692403,0,0,26.7598883869383,0,0,0,0,20.9964535081256
"71997",109.206071857595,43.4844054051116,0,0,0,0,0,9.54178608356523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.327171260853,0,0,0,0,0
"138074",0,0,0,0,0,0,0,32.9625337432253,0,0,0,0,0,0,0,0,0,0,0,24.8743843589871,0,75.1595196010844,53.5197767738765,0,0,0,0,0
"3108224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.2734933137937,43.5566154331978,69.6482762051639,0,0,0,0,0,0,0,0
"2975795",0,0,0,0,0,0,0,16.4812668716127,0,0,0,0,0,0,0,0,0,0,0,43.5301726282275,53.9118848750207,0,0,0,0,0,0,72.5332030280704
"3093856",0,0,0,0,0,0,0,27.7579231521898,0,0,0,0,0,0,0,0,0,0,49.0011923623475,24.8743843589871,84.7186762321754,0,0,0,0,0,0,0
"78398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.9524938999618,0,130.356851882027,0,0,0
"1561023",0,0,0,0,0,0,0,75.4668535700159,0,0,0,0,0,0,0,0,0,0,57.1680577560721,53.4799263718223,0,0,0,0,0,0,0,0
"2903900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2800962601201,90.791502910303,0,0,0,0,0,0,0,0
"3228804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.2734933137937,38.112038504048,74.6231530769614,0,0,0,0,0,0,0,0
"1903694",0,57.9792072068155,0,0,0,0,0,36.4322741372491,0,0,0,0,0,0,0,0,0,0,0,16.1683498333416,0,0,48.6543425217059,0,0,0,0,26.7227590103417
"1904944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.203571961594,0,77.7512271735356,0,0,0,0,0,0
"2006",0,36.2370045042597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.2240770080961,73.379433859012,0,0,0,0,0,0,0,0
"482462",0,0,0,0,0,0,0,38.1671443342609,0,0,0,0,0,0,0,0,0,0,68.0572116143715,79.5980299487588,0,0,0,0,0,0,0,0
"92401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.484887753145,24.327171260853,0,0,0,0,62.9893605243769
"2509459",0,0,0,0,0,0,0,75.4668535700159,0,0,0,0,0,0,0,0,0,0,38.112038504048,72.1357146410626,0,0,0,0,0,0,0,0
"1836198",0,0,0,0,0,0,0,25.155617856672,0,0,0,0,0,0,0,0,0,0,87.1132308663955,73.379433859012,0,0,0,0,0,0,0,0
"3103139",0,0,0,0,130.191381330556,0,0,13.0115264775889,0,0,0,0,0,0,0,0,0,0,29.9451731103235,12.4371921794936,0,0,0,0,0,0,0,0
"2203205",0,0,0,0,0,0,0,9.54178608356523,0,0,0,0,0,0,0,0,0,0,92.5578077955452,83.3291876026068,0,0,0,0,0,0,0,0
"2072503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.314163474454,0,0,0,0,0,0,0,0
"273528",0,0,0,0,0,0,0,0,146.378593594473,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9234740173647,0,0,0,0,0
"1797",0,0,0,0,0,0,0,36.4322741372491,0,0,0,0,0,0,0,0,0,0,46.2789038977726,68.4045569872146,0,0,34.0580397651941,0,0,0,0,0
"186189",0,0,0,0,0,0,0,14.7463966746008,0,0,0,0,0,0,0,0,0,0,51.7234808269223,82.0854683846575,0,0,36.4907568912794,0,0,0,0,0
"11",0,54.3555067563895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.1105915128601,0,0,53.5197767738765,0,0,0,0,0
"1200300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.953992694317,0
"1897060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0678573205313,0,0,0,0,0,0,0,148.883943057618
"2735434",0,0,0,0,0,0,0,24.288182758166,0,0,0,0,0,0,0,0,0,0,0,33.5804188846326,127.078014348263,0,0,0,0,0,0,0
"2919506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9451731103235,50.9924879359236,103.972920830397,0,0,0,0,0,0,0
"3420380",0,0,0,0,0,0,0,21.6858774626482,0,0,0,0,0,0,0,0,0,0,0,41.0427341923287,0,0,0,0,0,0,0,122.161184047276
"1917158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.886501582482,0,0,0,0,0
"3133319",0,61.6029076572414,0,0,0,0,0,31.2276635462135,0,0,0,0,0,0,0,0,0,0,0,92.0352221282523,0,0,0,0,0,0,0,0
"3104013",0,0,0,0,156.229657596667,0,0,28.6253582506957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1353277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.840748142928,0,0,0,0,0,0,0
"3401633",0,0,0,0,156.229657596667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6055420128352,0,0,0,0,0,0,0,0
"2954742",0,0,0,0,0,0,0,14.7463966746008,0,0,0,0,0,0,0,0,0,61.0612444281614,38.112038504048,0,0,0,70.5487966564736,0,0,0,0,0
"2975699",126.007005989533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.4548032436197,0,0,0,0,0,0,0,0
"3240029",0,0,0,0,0,0,0,12.144091379083,0,0,0,0,0,0,0,0,0,0,49.0011923623475,80.8417491667081,42.3593381160877,0,0,0,0,0,0,0
"2740817",0,0,0,0,0,0,0,18.2161370686245,0,0,0,0,0,0,0,0,0,0,0,18.6557882692403,0,103.668302898047,43.7889082695353,0,0,0,0,0
"146474",0,0,0,0,0,0,0,0,0,82.4261176664532,0,0,0,0,0,0,0,0,49.0011923623475,23.6306651410378,0,0,29.1926055130236,0,0,0,0,0
"2672569",0,0,0,0,0,0,0,0,0,82.4261176664532,0,0,0,0,0,0,0,0,40.8343269686229,60.9422416795184,0,0,0,0,0,0,0,0
"2071710",0,0,0,0,0,0,0,23.4207476596601,0,0,0,0,0,0,0,0,0,73.2734933137937,0,50.9924879359236,0,0,36.4907568912794,0,0,0,0,0
"2654982",0,0,0,0,0,0,0,58.9855866984032,0,0,0,0,0,0,0,0,0,0,43.5566154331978,57.2110840256704,0,0,24.327171260853,0,0,0,0,0
"3094916",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.011237644034,0,0,0,0,0,0
"2587865",0,94.2162117110751,0,0,0,0,0,32.0950986447194,0,0,0,0,0,0,0,0,0,0,0,23.6306651410378,0,0,34.0580397651941,0,0,0,0,0
"2717324",0,43.4844054051116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8343269686229,99.4975374359485,0,0,0,0,0,0,0,0
"1288636",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.1357146410626,111.674618669686,0,0,0,0,0,0,0
"994696",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0572116143715,13.6809113974429,0,41.467321159219,24.327171260853,0,0,0,0,36.2666015140352
"129789",0,0,0,0,0,0,0,25.155617856672,0,0,0,0,0,0,0,0,0,0,0,21.143226705139,0,0,0,0,0,0,0,137.431332053186
"2866381",0,43.4844054051116,0,0,112.832530486482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3618227948858,0,0,0,0,0,0,0,0
"1436290",0,0,0,0,0,0,0,20.8184423641423,0,63.4047058972717,0,0,0,0,0,0,0,0,29.9451731103235,23.6306651410378,0,0,0,0,0,0,0,45.8104440177286
"1938605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.5578077955452,54.7236455897717,0,0,0,0,0,0,0,36.2666015140352
"1761891",0,0,0,0,0,0,0,78.9365939640396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.606836421668,0,0,0,0,0
"3377215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8343269686229,73.379433859012,0,0,29.1926055130236,0,0,0,0,40.0841385155126
"146939",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.16925011842,77.1105915128601,0,0,0,0,0,0,0,0
"182262",0,0,0,0,0,0,0,37.299709235755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.963027565118,0,0,0,0,0
"2782655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.241776070915
"1273",0,0,0,0,0,0,0,69.3948078804744,0,0,0,0,0,0,0,0,0,0,0,36.0678573205313,0,77.7512271735356,0,0,0,0,0,0
"3049086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.183733284484,0,0,0,0,0,0,0,0,0,0
"3166650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.183733284484,0,0,0,0,0,0,0,0,0,0
"3391399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6674615748983,73.379433859012,77.0169783928867,0,0,0,0,0,0,0
"2895480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8743843589871,0,0,0,108.546485032215,0,0,0,49.627981019206
"2903778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.446961653845,79.5980299487588,0,0,0,0,0,0,0,0
"2954526",0,0,0,0,0,0,0,13.8789615760949,0,0,0,0,0,0,0,0,0,103.804115527874,65.3349231497967,0,0,0,0,0,0,0,0,0
"3230979",0,0,0,0,0,0,0,40.7694496297787,0,0,0,0,0,0,0,0,0,0,35.3897500394732,0,0,75.1595196010844,31.6253226391088,0,0,0,0,0
"2909588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.112038504048,48.5050495000249,96.2712229911084,0,0,0,0,0,0,0
"142651",0,0,0,0,0,0,0,78.9365939640396,0,0,0,0,0,0,0,0,0,0,0,0,0,28.508783296963,75.4142309086442,0,0,0,0,0
"2979862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1683498333416,0,31.1004908694142,0,0,0,0,0,135.522563552447
"1902408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.6686539372458,59.6985224615691,0,0,41.35619114345,0,0,0,0,0
"641491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.2789413462017,0,0,24.327171260853,0,0,0,0,64.8981290251156
"242606",0,0,0,0,0,0,0,27.7579231521898,0,0,0,0,0,0,0,0,0,0,62.6126346852218,92.0352221282523,0,0,0,0,0,0,0,0
"2081042",0,0,0,0,0,0,0,16.4812668716127,0,0,0,0,0,0,0,0,0,91.5918666422422,35.3897500394732,0,0,0,38.9234740173647,0,0,0,0,0
"338565",0,0,0,0,0,0,0,39.0345794327668,0,0,0,0,0,0,0,0,0,79.3796177566099,0,29.8492612307845,0,0,34.0580397651941,0,0,0,0,0
"3231487",0,0,0,0,95.4736796424077,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4457692914972,32.3366996666833,0,0,0,0,0,0,0,0
"1815583",84.0046706596887,86.9688108102232,0,0,0,0,0,11.2766562805771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2501295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.3796177566099,40.8343269686229,36.0678573205313,0,25.9170757245119,0,0,0,0,0,0
"2954084",0,0,0,0,0,0,0,10.4092211820712,0,0,0,0,0,0,0,0,0,0,127.947557835018,0,0,0,43.7889082695353,0,0,0,0,0
"2961596",0,0,0,0,0,0,0,19.9510072656364,0,0,0,0,0,0,0,0,0,73.2734933137937,35.3897500394732,53.4799263718223,0,0,0,0,0,0,0,0
"2764705",0,0,0,0,0,0,0,0,0,88.7665882561804,0,0,0,0,0,0,0,0,40.8343269686229,52.2362071538729,0,0,0,0,0,0,0,0
"3015151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.3349231497967,89.5477836923536,0,0,0,0,0,0,0,26.7227590103417
"3135255",0,0,0,0,0,0,0,25.155617856672,0,0,0,0,0,0,0,0,0,0,95.2800962601201,60.9422416795184,0,0,0,0,0,0,0,0
"3035470",0,0,0,0,0,0,146.553332089851,0,0,0,0,0,0,0,0,0,0,0,0,34.824138102582,0,0,0,0,0,0,0,0
"2734149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.333007570176
"3059961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.333007570176
"1430326",0,0,0,0,0,0,0,12.144091379083,0,0,0,0,0,0,0,0,0,0,40.8343269686229,19.8995074871897,50.0610359553764,0,58.3852110260471,0,0,0,0,0
"3140788",0,0,0,0,0,0,0,13.8789615760949,0,0,0,0,0,0,0,0,0,0,0,59.6985224615691,0,0,38.9234740173647,0,0,0,0,68.715666026593
"1326",0,0,0,0,0,0,0,31.2276635462135,0,0,0,0,0,0,0,0,0,79.3796177566099,0,0,0,0,70.5487966564736,0,0,0,0,0
"2751189",0,0,0,0,0,0,0,17.3487019701186,0,0,0,0,0,0,0,0,0,0,81.6686539372458,82.0854683846575,0,0,0,0,0,0,0,0
"2880260",0,0,0,0,0,0,0,25.155617856672,0,0,0,0,0,0,0,0,0,0,0,26.1181035769365,0,54.4258590214749,48.6543425217059,0,0,0,0,26.7227590103417
"3239941",0,0,0,0,0,0,0,57.2507165013914,0,0,0,0,0,0,0,0,0,0,49.0011923623475,74.6231530769614,0,0,0,0,0,0,0,0
"3056937",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.1673688709776,0,59.6985224615691,53.9118848750207,0,0,0,0,0,0,0
"3239302",0,0,0,0,0,0,0,85.876074752087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.8759679173265,0,0,0,0,0
"2879114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.446961653845,77.1105915128601,0,0,0,0,0,0,0,0
"2576917",0,0,0,0,0,0,0,40.7694496297787,0,0,0,0,0,0,0,0,0,0,46.2789038977726,26.1181035769365,0,67.3843968837308,0,0,0,0,0,0
"3430494",0,0,0,0,0,0,0,16.4812668716127,0,0,0,0,0,0,0,0,0,0,0,0,0,75.1595196010844,31.6253226391088,0,0,0,0,57.2630550221608
"300560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.485742199426,0,72.1357146410626,0,0,0,0,0,0,0,22.9052220088643
"1923149",0,61.6029076572414,0,0,104.153105064445,0,0,14.7463966746008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2901142",0,0,0,0,0,0,0,134.452440268419,0,0,0,0,0,0,0,0,0,0,0,46.0176110641262,0,0,0,0,0,0,0,0
"1914525",0,0,0,0,0,0,0,10.4092211820712,0,0,0,0,0,0,0,0,0,0,95.2800962601201,74.6231530769614,0,0,0,0,0,0,0,0
"1536771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9451731103235,0,0,49.2424438765725,70.5487966564736,0,0,0,0,30.5402960118191
"2962676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2800962601201,48.5050495000249,0,0,36.4907568912794,0,0,0,0,0
"323273",0,57.9792072068155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.122488856323,0,0,0,0,0,0,0,0,0,0
"3133314",0,0,0,0,0,0,0,16.4812668716127,0,0,0,0,0,0,0,0,0,0,108.891538582994,54.7236455897717,0,0,0,0,0,0,0,0
"2728851",0,47.1081058555376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7795000789464,62.1859608974678,0,0,0,0,0,0,0,0
"1421430",0,0,0,0,0,0,0,19.0835721671305,0,0,0,0,0,0,0,0,0,0,62.6126346852218,47.2613302820755,0,0,51.0870596477912,0,0,0,0,0
