taxonomy_id,072023_Carolina_2023_Baya_052_DCYL_S9_S_filt.bracken_num,072023_Carolina_2023_Baya_053_MCAV_S3_S_filt.bracken_num,072023_Carolina_2023_Baya_055_MCAV_S4_S_filt.bracken_num,072023_Carolina_2023_Baya_057_SSID_S7_S_filt.bracken_num,072023_Carolina_2023_Baya_059_SSID_S8_S_filt.bracken_num,072023_Carolina_2023_Baya_061_SSID_S5_S_filt.bracken_num,072023_Carolina_2023_Baya_063_SSID_S6_S_filt.bracken_num,072023_Carolina_2023_Baya_065_DCYL_S1_S_filt.bracken_num,072023_Carolina_2023_Baya_066_DCYL_S2_S_filt.bracken_num,122021_Coralina_2021_Baya_001_DCYL_S24_S_filt.bracken_num,122021_Coralina_2021_Baya_003_MCAV_S27_S_filt.bracken_num,122021_Coralina_2021_Baya_005_MCAV_S28_S_filt.bracken_num,122021_Coralina_2021_Baya_007_MCAV_S29_S_filt.bracken_num,122021_Coralina_2021_Baya_009_DCYL_S25_S_filt.bracken_num,122021_Coralina_2021_Baya_010_DCYL_S26_S_filt.bracken_num,122021_Coralina_2021_Baya_013_DLAB_S43_S_filt.bracken_num,122021_Coralina_2021_Baya_015_DLAB_S44_S_filt.bracken_num,122021_Coralina_2021_Baya_017_MCAV_S30_S_filt.bracken_num,122021_Coralina_2021_Baya_019_SSID1_S46_S_filt.bracken_num,122021_Coralina_2021_Baya_021_SSID2_S36_S_filt.bracken_num,122021_Coralina_2021_Baya_023_MCAV_S31_S_filt.bracken_num,122021_Coralina_2021_Baya_025_MMEA_S22_S_filt.bracken_num,122021_Coralina_2021_Baya_027_PSTR4_S34_S_filt.bracken_num,122021_Coralina_2021_Baya_029_MMEA_S23_S_filt.bracken_num,122021_Coralina_2021_Baya_031_MMEA_S45_S_filt.bracken_num,122021_Coralina_2021_Baya_033_PSTR7_S35_S_filt.bracken_num,122021_Coralina_2021_Baya_035_PSTR_S32_S_filt.bracken_num,122021_Coralina_2021_Baya_037_PSTR_S33_S_filt.bracken_num
1965231,223,0,20,11,33,35,41,0,0,0,0,0,24,0,0,10,65,0,11,178,0,18,72,0,15,151,132,44
37326,223,84,151,0,23,83,248,0,19,36,34,66,75,0,0,34,53,40,37,116,89,0,58,0,0,84,61,57
2704140,222,12,27,65,95,432,437,24,54,0,0,0,15,17,0,18,29,0,4851,93,11,0,191,0,0,27,45,37
1721091,222,0,0,21,23,28,25,0,0,0,14,0,0,0,0,0,22,0,0,64,20,11,153,0,0,40,25,16
2739058,222,18,25,15,22,10,20,25,34,0,0,0,11,13,0,0,118,0,0,18,0,18,46,0,11,0,0,0
2986767,222,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0
1855912,222,17,31,114,165,127,224,0,25,12,33,15,32,0,0,0,26,19,27,29,23,27,109,35,34,0,0,0
2663022,222,26,48,0,0,11,12,20,13,0,0,12,0,18,0,14,152,0,0,456,13,24,46,11,19,31,31,16
29380,222,69,82,0,12,15,16,47,45,0,14,22,34,21,0,0,13,34,0,57,17,24,18,16,0,0,0,0
3298609,222,0,18,16,21,23,22,25,34,0,0,0,17,11,0,0,13,0,0,111,11,12,59,0,0,33,65,21
1260629,222,21,32,20,20,15,0,19,10,0,0,0,0,0,0,0,44,0,0,91,0,0,80,0,0,13,10,23
2293317,222,0,27,11,0,29,14,18,26,0,0,0,15,11,12,0,43,13,0,77,11,0,28,10,0,49,12,19
413889,222,50,90,154,224,161,90,0,0,0,17,28,11,0,0,0,0,26,50,62,14,0,70,0,0,32,19,26
216934,222,32,57,0,0,16,0,13,19,11,28,17,0,0,0,0,64,0,0,90,0,12,12,0,0,20,36,24
109328,222,65,76,28,37,61,40,18,15,0,33,33,39,0,16,0,28,17,30,70,11,0,100,0,0,20,0,0
380,221,58,81,32,30,292,393,0,36,42,0,35,0,0,0,20,56,0,61,72,15,37,255,0,32,40,34,45
3349434,221,11,20,0,19,54,146,0,20,0,0,0,0,0,0,0,23,0,0,16,14,0,35,0,0,0,0,0
3153519,221,47,71,15,32,52,99,0,38,14,10,17,21,0,0,0,121,0,0,32,11,0,50,0,0,17,18,0
2681766,221,51,86,42,62,77,68,21,15,11,13,24,54,16,12,10,193,17,11,176,20,0,326,0,0,59,46,33
1173583,221,42,44,28,29,49,48,10,19,0,0,12,18,0,0,0,12,13,0,7553,18,13,69,0,0,19,3328,3216
2303505,221,0,0,0,0,0,0,0,0,0,12,0,0,0,0,17,140,14,0,20,14,0,23,0,0,35,0,0
1202712,221,39,75,25,28,54,44,0,0,0,0,22,0,0,0,0,33,0,0,98,21,19,67,0,0,26,11,23
1944646,221,20,38,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,24,0,0,0,0,0,0,0,0
2764326,221,0,21,16,25,39,0,19,28,0,0,0,0,15,16,18,144,0,0,109,0,13,13,0,0,36,45,28
37769,221,51,85,0,33,0,0,35,24,0,0,26,0,0,0,51,214,33,31,252,0,40,142,0,24,100,70,81
401619,220,26,33,0,0,0,0,23,28,17,13,12,14,15,0,13,138,0,0,18,14,0,25,0,0,0,20,13
1455,220,39,66,0,0,23,23,0,0,0,11,14,12,0,0,0,56,0,0,29,15,0,37,0,0,19,12,0
1364,220,46,37,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
2903595,220,0,0,13,17,10,71,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,18,0,0,0,0,0
1615909,220,51,71,38,48,101,172,14,80,29,17,36,36,17,0,0,61,27,34,172,26,22,95,16,17,37,37,39
1933929,220,0,0,0,42,140,114,24,139,20,0,0,0,0,0,0,0,0,0,57,30,0,0,0,0,0,31,33
1826872,220,34,49,26,30,37,20,19,28,17,16,0,10,15,0,0,0,19,0,44,37,0,98,0,0,10,10,12
3019892,219,31,66,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,219,0,37,0,0,22,18,0,0,0,0,0,0,0,0,0,109,0,0,44,0,0,52,0,0,63,24,0
33936,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,63,0,0,0,0,0,0,0,0
1284,219,12,0,0,0,30,17,0,0,0,0,0,0,0,0,12,136,16,0,48,0,0,51,0,21,24,17,15
1613,219,11,17,0,0,19,30,0,12,0,0,0,18,0,0,0,0,0,0,34,0,0,95,0,0,0,21,0
37919,219,0,154,57,69,122,228,16,36,37,0,62,30,0,0,0,105,0,72,15,20,0,42,0,0,0,0,0
52022,219,36,33,0,0,0,0,0,0,0,12,0,18,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
2286,219,40,52,0,0,0,0,0,18,10,0,15,33,0,0,0,119,25,0,39,13,0,21,0,0,14,24,0
161398,218,11,78,17,36,69,68,0,24,19,0,17,13,0,0,12,62,21,0,65,39,0,87,0,0,32,24,13
83641,218,0,12,0,10,52,160,0,12,18,19,0,18,13,15,285,1041,11,751,59,11,24,23,34,175,15,97,35
1854492,218,24,56,0,0,12,19,41,56,0,11,0,0,13,0,30,247,20,0,60,0,0,92,0,0,40,24,17
63363,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
1623,218,28,45,0,13,30,15,0,0,0,11,0,67,0,0,0,70,23,0,54,54,15,31,0,0,0,0,0
3065647,217,29,39,13,27,57,73,0,0,0,0,18,12,0,0,0,36,0,0,21,0,0,40,0,0,0,0,0
1879050,217,67,88,49,71,79,60,28,31,0,13,22,48,0,0,21,146,0,0,66,17,0,99,0,17,30,12,0
288965,217,14,39,18,57,23,21,0,0,0,0,0,0,0,0,21,244,0,33,572,0,0,85,0,0,36,37,0
2696063,217,0,18,27,41,22,20,0,0,0,0,0,25,0,0,0,207,0,0,70,25,0,168,0,0,41,19,32
2095,217,39,40,23,27,27,28,44,31,22,0,0,31,12,0,0,51,0,0,108,27,0,110,0,0,32,16,24
2686366,216,25,72,0,0,0,34,47,0,0,0,0,47,0,0,0,79,0,0,50,0,0,60,0,0,30,27,24
409322,216,26,38,0,0,17,11,0,0,0,0,20,19,0,0,20,70,0,0,70,10,16,25,0,19,14,15,17
1245,216,0,45,0,0,43,43,19,22,0,0,0,95,0,0,33,162,25,0,68,70,0,79,0,23,39,55,19
2724150,216,13,39,21,15,19,13,16,25,12,0,0,31,0,0,0,59,0,0,75,15,0,60,0,0,30,24,0
3036126,216,38,68,29,44,19,19,0,12,0,0,12,11,0,0,0,142,0,42,50,33,16,29,0,0,46,22,13
333962,215,0,20,36,43,35,29,0,0,0,0,0,0,0,0,0,33,0,0,105,0,0,112,0,0,12,14,0
291112,215,17,25,20,26,13,17,19,0,0,0,0,17,0,0,18,55,0,0,27,14,0,58,0,0,17,21,18
3413133,215,13,20,0,0,33,18,32,29,0,0,0,0,13,0,0,0,0,42,80,0,0,21,0,0,28,31,18
2954055,215,48,26,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0
1979344,215,14,47,22,38,50,46,71,94,35,0,0,28,44,0,17,153,14,10,155,24,16,115,13,24,51,51,43
2929510,215,41,48,28,61,26,170,0,33,0,21,0,15,0,0,25,272,18,28,49,19,0,108,0,10,17,12,0
1324352,215,27,21,24,42,31,38,0,27,15,0,11,32,0,14,0,11,0,0,44,27,0,56,0,0,43,26,20
2500547,215,0,23,12,32,87,92,20,30,0,14,10,14,17,0,11,30,0,969,83,10,0,52,0,0,41,45,29
2725414,215,19,49,0,0,29,44,74,87,23,16,14,23,28,0,20,69,11,0,57,19,18,114,0,12,38,24,25
1501662,215,0,13,14,68,66,96,31,31,0,0,0,0,16,0,17,118,0,46,74,0,0,58,0,0,20,26,31
53345,215,38,64,16,34,66,53,39,30,15,15,12,0,12,0,15,20,0,0,196,0,23,57,0,15,13,21,27
365349,215,39,56,11,0,29,18,59,75,18,10,13,23,21,11,10,136,0,187,73,14,17,14,13,0,41,45,18
1395624,214,12,13,11,15,22,17,0,0,0,0,0,0,0,0,32,0,0,0,20,0,10,22,0,10,0,0,0
576610,214,17,24,31,36,36,55,0,13,0,14,0,23,0,0,0,111,0,0,59,20,27,139,0,24,41,25,24
1564138,214,35,248,11,26,27,33,0,10,0,0,12,26,0,0,0,0,17,0,17,15,0,72,0,14,0,13,0
3394320,214,0,0,0,10,17,21,0,0,0,0,0,0,0,0,0,14,0,56,33,14,10,15,0,10,29,0,0
52690,214,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,34,0,0,35,0,0,152,0,0,0,0,0
588726,214,36,50,70,99,54,40,44,62,15,24,0,19,16,0,28,126,10,20,69,10,0,159,0,0,14,25,0
548,213,29,34,17,30,42,124,54,79,23,0,12,18,30,0,20,65,14,0,77,15,19,62,0,22,225,13,412
152480,213,22,28,19,25,43,145,0,0,0,0,0,152,0,0,0,160,0,22,43,0,0,76,0,0,30,0,0
866807,213,19,48,29,27,31,27,0,20,0,20,0,0,0,0,0,99,0,0,90,20,0,101,0,14,26,27,11
591197,213,16,20,12,26,37,36,11,12,0,11,0,30,0,0,0,81,0,0,87,16,15,70,0,0,27,28,30
403957,213,0,0,0,0,42,39,25,38,0,0,0,0,0,0,15,79,0,0,96,0,0,48,0,0,43,25,30
1637975,213,40,61,0,11,22,17,28,27,0,25,21,47,11,0,12,117,16,29,92,23,10,71,0,0,61,44,57
1476,213,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,143,0,0,0,0,0
84030,213,0,12,19,24,15,11,27,30,0,0,0,34,0,0,15,0,10,0,44,22,0,33,0,0,0,17,0
40520,213,30,27,41,40,15,21,18,23,0,0,0,16,0,0,15,35,0,0,52,0,0,111,0,14,56,17,20
1833,213,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,118,0,0,47,0,0
482564,213,0,18,12,17,78,90,0,69,0,0,0,0,0,0,14,98,19,16,45,0,0,233,0,0,0,21,28
292566,213,21,31,0,0,115,95,0,74,0,20,23,20,0,0,0,120,0,25,27,12,11,32,0,0,0,0,0
82633,212,18,25,0,21,97,275,0,37,58,0,0,27,0,0,26,62,0,45,169,0,35,12,0,0,47,37,22
985762,212,23,39,0,12,17,42,0,10,0,0,12,43,0,0,0,51,0,17,42,0,12,36,0,0,0,0,0
3065157,212,41,174,15,13,18,14,0,0,0,22,14,33,0,0,0,16,10,0,47,0,0,53,0,16,28,15,0
171287,212,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
2803181,212,35,31,22,30,43,26,0,16,0,0,0,0,0,0,0,309,0,0,75,13,0,63,0,0,33,45,24
703,211,26,57,0,0,42,82,19,30,14,0,12,0,0,0,0,59,16,0,39,0,17,32,0,44,11,10,0
1325100,211,0,14,0,0,47,135,0,0,29,48,12,35,18,16,391,1598,12,1002,82,0,30,36,63,328,34,175,70
2546359,211,22,40,21,24,174,276,0,71,0,13,14,0,0,0,16,96,28,74,118,13,15,63,0,0,86,53,76
126385,210,24,49,11,19,57,80,14,24,18,0,0,42,0,30,30,160,0,0,133,0,17,41,0,0,66,48,52
43657,210,38,78,14,18,124,106,18,37,15,25,22,12,15,0,18,204,18,292,138,0,21,50,15,22,74,65,52
2066072,210,0,276,23,29,29,71,24,56,29,0,0,0,10,13,110,606,0,0,698,0,23,43,0,0,267,286,292
2897181,210,0,35,0,12,15,21,0,0,0,0,0,54,0,0,27,36,0,0,31,27,0,43,0,0,0,0,0
3002900,210,52,59,0,59,0,45,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,49,0,0,0,0,0
327575,210,38,119,0,0,0,54,0,0,0,16,35,54,0,0,0,0,38,35,47,67,0,56,0,0,0,0,0
371142,210,14,32,40,64,43,45,0,15,0,0,0,0,0,38,0,10,0,0,61,53,0,63,0,0,32,17,23
913109,210,0,423,0,15,386,388,0,0,0,0,0,0,0,0,0,37,0,4557,71,12,0,48,0,17,44,21,14
663364,210,0,1254,0,13,20,30,11,14,0,0,10,0,0,0,0,27,11,0,59,15,0,42,0,0,17,27,14
255247,210,25,26,19,34,20,21,0,0,0,0,0,17,0,14,0,64,0,0,92,0,0,30,0,0,37,30,34
3101277,210,21,41,86,70,227,1087,40,101,69,0,46,49,18,13,34,101,17,149,454,13,25,145,22,18,25,36,33
274,210,34,43,0,0,30,203,21,17,0,0,18,25,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0
1651941,210,23,41,15,33,15,20,0,14,0,14,0,0,0,13,0,47,0,20,126,13,18,160,10,11,67,54,38
108981,209,0,22,0,15,24,43,0,0,0,12,0,0,0,0,16,36,0,0,89,0,0,68,19,0,34,33,17
256326,209,29,36,0,12,11,13,0,0,0,12,10,28,0,0,0,59,11,0,18,22,12,29,0,0,10,10,13
1933912,209,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028318,209,33,31,0,0,19,41,0,22,0,39,0,23,0,0,0,20,33,0,90,23,0,20,0,0,46,21,22
143223,209,10,26,0,11,20,37,0,15,0,0,0,0,0,0,25,114,0,0,39,0,0,43,16,0,23,26,29
57029,209,29,33,11,13,38,41,12,31,0,18,0,12,0,0,10,124,14,0,62,33,0,77,0,0,42,33,21
1980674,209,33,68,0,0,0,0,0,0,0,0,0,0,0,0,45,273,0,0,443,0,0,0,0,0,0,0,0
1583,209,10,18,17,25,32,15,13,19,0,0,0,32,0,0,0,134,0,0,56,11,20,72,0,14,44,42,17
81947,209,0,18,0,13,24,40,51,80,51,0,0,0,32,0,0,18,0,0,64,0,29,32,0,30,19,14,0
3160834,208,0,28,12,21,25,69,0,16,0,0,0,0,0,0,0,31,0,0,50,0,0,48,0,0,11,0,0
1705399,208,23,26,0,0,19,46,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,58,0,0,0,0,0
2022749,208,0,44,40,54,77,44,15,22,0,0,0,0,0,0,0,65,0,0,156,0,0,164,22,0,52,50,18
885581,208,0,23,11,24,0,10,0,11,0,11,0,0,0,0,0,27,0,0,39,0,0,61,0,0,11,22,0
43305,208,0,14,45,97,44,37,0,0,0,0,0,0,0,0,12,61,0,0,63,0,13,1164,0,13,23,0,22
2816908,208,46,87,0,13,11,10,33,26,0,17,27,50,0,0,17,294,11,16,62,37,31,75,0,20,52,46,16
1330330,208,0,0,14,18,0,0,0,0,0,0,0,0,0,0,0,44,0,0,46,0,0,0,0,0,0,0,0
564,207,39,66,0,18,68,93,62,72,36,0,17,47,64,21,23,132,21,34,75,27,0,27,0,0,0,66,0
2822847,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
176102,207,0,0,0,0,0,0,14,21,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892382,207,0,0,21,16,20,32,0,21,28,0,0,17,0,0,0,0,0,0,15,0,0,35,41,12,13,0,12
2686363,207,37,53,0,16,26,40,14,37,13,0,10,26,0,0,38,68,30,13,61,15,0,71,0,13,20,11,22
1416779,207,14,27,11,24,24,21,27,36,10,0,10,14,15,0,0,12,10,0,53,16,20,102,20,0,29,18,14
1902580,207,0,0,18,27,0,0,0,0,0,22,0,17,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
1366,207,89,93,26,48,14,0,28,47,11,11,28,24,14,0,26,153,0,0,106,0,27,70,0,20,27,38,16
1911586,207,77,88,29,46,35,0,31,34,0,11,35,69,0,0,29,164,21,0,33,33,0,612,0,0,0,10,0
2594007,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093824,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,17
298657,206,21,49,38,42,18,33,0,28,18,40,24,20,0,0,0,67,0,0,49,0,17,55,22,18,13,22,23
2724896,206,16,30,10,14,42,43,0,20,0,0,0,21,0,0,0,38,14,19,64,0,24,39,14,15,22,37,19
3415670,206,42,43,0,0,0,23,12,21,14,13,13,25,0,0,0,20,15,0,25,21,0,42,0,0,11,0,0
2605989,206,14,19,37,36,69,197,0,0,0,18,15,12,0,0,0,42,0,34,74,0,23,44,0,19,0,18,0
1306526,206,15,21,0,13,19,20,0,17,0,0,0,0,0,0,0,37,0,0,94,0,0,36,0,0,12,0,0
52694,206,0,16,0,0,42,38,0,0,0,0,0,0,0,0,27,89,0,0,60,18,14,34,0,0,20,20,0
308053,205,0,24,21,32,13,22,29,34,22,0,0,0,0,0,0,22,0,10,65,0,23,80,0,15,21,13,0
2937442,205,0,0,39,56,38,45,0,26,0,0,0,31,0,0,28,162,0,0,92,0,0,96,0,24,89,49,58
2879939,205,18,36,31,48,57,46,0,0,0,12,19,18,0,0,24,165,0,0,114,16,15,66,0,22,60,100,50
1118202,205,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,39,0,0,0,0,0
1535204,205,40,57,27,33,30,35,0,0,0,38,0,23,0,0,0,73,0,0,23,32,30,48,0,0,30,0,0
47770,205,29,29,25,35,51,49,21,28,0,0,0,17,0,0,12,189,0,0,151,27,0,100,0,0,41,41,36
2681265,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,689,0,0,0,0,0,0,0,0,0,87,191
2914041,205,17,20,18,27,203,124,13,66,0,0,0,0,0,0,21,27,16,43,41,0,0,36,13,0,17,29,28
1175444,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
2715164,204,16,20,16,0,15,18,0,0,0,0,0,31,0,0,21,138,12,0,38,0,0,34,11,0,19,20,24
1678728,204,14,49,0,13,14,47,21,18,0,0,19,16,0,0,0,56,0,0,85,0,0,38,0,0,21,30,19
188932,204,24,35,0,14,21,14,0,0,0,40,0,28,0,0,0,17,0,0,42,0,0,73,0,0,29,25,10
2924031,204,0,0,0,12,0,17,0,13,10,0,0,0,0,0,0,0,0,0,24,0,0,41,0,0,0,0,0
1612,204,0,0,0,0,29,30,22,23,0,0,0,19,17,0,10,69,0,0,54,26,0,20,0,0,31,23,19
3243378,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,203,44,85,21,25,107,122,0,0,0,0,29,36,0,0,99,163,0,0,90,18,48,67,0,0,48,59,20
174633,203,78,115,0,15,0,15,0,19,0,26,25,92,0,0,0,64,31,0,71,62,26,33,0,0,52,38,32
3077585,203,0,0,15,19,21,13,0,0,0,0,0,0,0,0,0,37,0,14,23,0,0,48,0,0,0,0,0
3450747,203,0,0,0,22,19,14,0,0,0,0,0,24,0,0,0,23,0,0,94,28,34,93,16,12,22,23,15
55802,203,0,11,0,0,0,0,0,0,0,0,0,36,0,0,0,27,0,0,30,11,0,26,0,0,18,0,0
312279,202,12,16,14,28,76,94,22,37,0,0,0,0,16,0,0,24,0,0,90,13,0,101,0,20,48,24,24
538949,202,0,0,0,15,51,94,0,17,15,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,11,0
1850254,202,42,744,51,97,42,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,133,0,0,0,0,0
1499683,202,46,61,12,18,22,20,0,0,0,0,15,0,0,0,27,302,0,0,114,18,0,53,0,0,31,30,26
108150,202,0,0,0,20,0,0,0,0,0,0,0,16,0,0,0,0,0,0,21,0,0,22,0,0,0,0,0
299767,201,0,0,66,80,0,51,0,22,0,0,0,0,16,0,0,0,0,0,30,0,0,80,0,0,0,18,0
114186,201,0,0,0,25,22,24,0,0,0,0,0,0,0,0,0,35,0,0,15,14,12,13,0,0,36,29,0
3118768,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3137860,201,16,100,18,23,59,60,23,79,0,13,0,0,0,0,12,83,0,0,88,0,12,56,12,0,24,16,22
1307839,201,38,58,20,35,27,29,18,18,10,0,20,15,0,0,0,72,0,0,124,34,28,67,47,49,36,66,53
2996035,201,0,0,10,0,0,13,18,29,0,0,0,0,0,0,0,0,0,0,59,0,0,43,14,0,27,26,10
2844358,201,36,68,10,11,0,0,10,13,0,10,15,36,0,0,0,13,14,0,15,13,0,20,0,11,0,15,0
272131,201,20,27,14,28,128,72,0,73,0,13,0,26,0,0,0,30,0,0,284,11,20,86,0,0,82,57,39
1443941,200,0,14,38,86,74,101,0,0,0,0,0,0,0,0,0,15,0,0,47,0,0,287,0,0,0,0,0
2819098,200,0,87,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76258,200,0,55,0,39,0,29,20,19,25,0,0,20,13,0,0,109,0,0,33,0,0,16,0,0,15,16,18
76761,200,46,65,0,0,58,65,0,0,0,0,54,67,0,0,0,0,0,0,37,32,0,35,0,0,30,37,0
935222,200,16,16,26,46,43,35,0,18,0,0,0,17,0,0,0,0,0,0,15,11,0,152,0,0,0,20,11
266749,200,0,0,0,19,0,16,0,0,0,0,0,21,0,0,17,93,0,0,68,0,15,27,0,13,17,15,0
2740462,200,0,0,21,20,21,29,0,0,0,0,0,0,0,0,0,38,0,0,313,0,0,130,0,0,29,23,11
129958,200,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,13,0,0,0,0,0
2600177,200,0,11,0,11,13,21,0,0,0,0,0,0,0,0,0,65,0,0,10,0,0,0,0,0,12,0,0
1201031,199,0,0,54,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,19,0,0,0
169402,199,0,0,0,0,16,59,0,14,0,0,0,0,0,0,0,0,0,0,16,0,0,35,0,0,25,12,0
134537,199,22,33,27,21,41,121,15,23,0,34,0,0,0,0,0,21,23,28,0,12,0,30,0,0,0,0,0
1855610,199,0,11,0,0,0,0,0,0,0,0,17,21,0,0,41,75,0,0,17,0,0,14,0,0,12,0,0
1630406,199,0,21,0,23,23,51,0,0,0,0,0,23,0,0,0,57,0,0,46,0,0,55,0,24,15,15,0
1241979,199,14,16,11,13,0,21,0,0,0,0,0,13,0,0,30,134,0,0,26,14,14,19,0,0,22,17,0
1191459,199,0,47,0,26,38,34,49,71,43,0,0,0,29,0,12,53,0,0,43,0,36,83,0,0,0,13,0
820,199,70,104,0,32,57,53,0,24,0,18,41,42,0,0,34,81,16,0,39,26,0,61,0,28,23,42,0
2962693,199,30,58,14,22,16,0,0,0,0,11,16,25,0,0,15,0,0,0,56,35,0,30,0,0,26,32,28
221027,199,42,92,0,0,0,0,0,0,0,0,34,19,0,0,0,20,13,0,39,38,0,33,0,43,21,17,0
187145,199,29,49,0,28,22,20,0,0,0,16,17,64,0,0,13,55,0,0,60,22,0,28,0,0,30,23,0
1387557,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,18,0,0,0,0,0,12,0,0
3059026,198,38,55,0,0,0,26,28,37,0,17,25,84,15,31,39,136,34,0,64,54,0,68,0,0,30,29,12
2570561,198,35,81,48,62,56,81,0,38,0,17,0,26,0,0,0,139,0,0,34,29,19,146,26,19,34,30,0
1932669,198,0,0,38,49,73,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,69,0,0,0,0,0
449520,198,16,15,13,11,0,0,0,0,0,0,0,44,0,0,0,69,22,0,22,28,0,51,0,0,0,10,0
1892404,198,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
3453416,198,19,42,12,39,12,11,0,0,0,11,11,41,0,15,0,199,0,13,89,36,0,57,0,0,28,29,16
2921687,198,157,234,0,0,0,0,0,0,0,49,87,0,0,0,0,0,73,0,0,79,51,0,0,0,0,0,0
3151385,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2774694,198,42,59,0,15,23,15,0,22,0,22,0,53,0,0,0,50,0,0,15,76,36,31,0,0,22,0,0
3070997,198,39,71,11,0,10,11,0,0,0,12,15,30,0,0,0,71,10,0,88,22,15,92,13,11,34,21,12
3028070,198,24,35,27,40,37,50,14,23,15,18,19,102,0,0,15,115,15,0,79,50,0,28,0,0,0,11,11
317936,198,30,52,10,0,96,89,12,118,24,11,36,10,0,0,28,178,17,44,35,20,0,25,0,0,20,29,12
1306274,198,36,59,64,87,256,118,18,54,25,11,17,17,0,27,0,71,29,0,114,24,26,97,0,11,40,50,31
2742195,198,22,28,0,0,16,0,26,29,0,0,11,0,15,0,0,10,0,0,163,0,18,26,0,0,30,45,16
5207,198,0,0,28,55,28,24,0,0,0,0,0,11,0,0,72,281,0,28,104,0,15,115,15,0,63,28,32
3060017,198,21,40,13,15,14,17,17,29,14,15,19,0,0,0,0,73,0,31,47,0,0,64,0,0,26,30,15
82985,197,0,20,12,12,21,26,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,24,0,0,15,0,0
3066251,197,0,0,0,0,66,76,0,0,0,0,0,0,0,13,0,0,0,0,22,0,0,25,0,0,0,0,0
2708110,197,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3132300,197,39,47,0,0,28,21,0,0,0,0,15,13,0,0,0,126,0,19,44,18,0,31,0,0,32,43,38
1526927,197,17,21,0,0,0,0,0,0,0,0,0,32,0,0,0,146,0,11,19,13,0,22,0,0,0,0,0
1755811,196,10,24,0,0,0,0,0,10,0,0,0,18,0,0,10,56,11,0,32,19,0,37,0,0,23,14,0
3048005,196,29,64,0,0,29,45,44,63,0,0,0,0,23,0,17,50,0,0,44,0,22,17,0,0,28,18,12
410,196,0,34,0,15,93,137,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,23,0,0,0,0,0
2486578,196,0,0,11,27,28,31,27,33,0,0,0,0,14,0,18,148,0,0,33,0,41,24,0,0,47,18,18
