,072023_Carolina_2023_Baya_053_MCAV_S3,072023_Carolina_2023_Baya_055_MCAV_S4,122021_Coralina_2021_Baya_003_MCAV_S27,122021_Coralina_2021_Baya_005_MCAV_S28,122021_Coralina_2021_Baya_007_MCAV_S29,122021_Coralina_2021_Baya_017_MCAV_S30,122021_Coralina_2021_Baya_023_MCAV_S31
2662455,218.4121437,152.1954189,0,0,0,0,0
53359,0,0,0,0,0,0,0
65553,0,86.96881081,0,0,0,0,0
3235173,0,0,0,0,0,0,133.2303019
2949997,0,0,0,0,0,0,0
522262,0,0,0,0,0,0,0
3058426,0,0,0,0,243.0239118,0,373.0448453
3133288,0,0,0,0,0,0,0
3074898,0,61.60290766,0,0,0,0,0
1737425,0,0,0,0,0,0,0
3068893,0,0,0,0,0,0,0
2937787,0,0,0,0,0,0,0
659012,0,0,0,0,0,0,0
158823,0,0,0,0,0,0,0
2983232,0,0,0,0,0,0,0
2716225,0,0,0,0,0,0,0
524884,0,0,0,0,0,0,0
169435,0,0,0,0,0,0,0
290,0,50.73180631,0,0,0,0,0
1904254,0,0,0,0,0,0,0
3028622,0,0,0,0,0,0,0
40001,0,0,0,0,0,0,0
2724191,0,39.86070495,0,0,0,0,0
2571750,0,0,0,0,95.47367964,0,0
310783,0,0,0,0,0,0,0
1353886,0,0,0,0,0,0,0
592316,0,50.73180631,0,0,0,0,0
2023866,0,0,0,0,0,0,0
1758395,0,0,0,0,0,0,0
656178,0,0,0,0,0,0,0
32049,0,0,0,0,0,0,0
2708117,0,0,0,0,0,0,0
1944646,168.0093413,137.7006171,0,0,0,0,0
2841528,0,0,0,0,0,0,0
3042318,0,50.73180631,0,0,0,0,0
1849581,0,0,0,0,0,0,0
2879113,0,0,0,0,0,0,0
3057550,0,0,0,0,0,0,0
2856608,0,0,0,0,0,0,0
1808001,0,0,0,0,0,0,0
453162,92.40513773,86.96881081,0,278.5097586,0,0,0
1076331,0,0,0,0,234.3444864,0,199.8454528
2842456,0,0,0,0,0,0,0
3095609,126.007006,79.72140991,0,364.2050689,0,0,0
2903882,0,0,0,0,0,0,0
83617,0,0,0,0,0,0,0
3390025,92.40513773,61.60290766,0,0,0,0,199.8454528
1207504,0,0,0,0,147.5502322,0,0
3069691,0,0,0,0,0,0,0
2506452,0,0,0,0,0,0,0
1160784,310.8172814,105.0873131,0,0,112.8325305,0,0
2865832,0,0,0,0,0,0,0
2921698,0,0,0,0,0,0,0
13769,0,0,0,0,0,0,0
211146,0,0,0,0,0,0,0
323415,0,0,0,0,0,0,0
2906514,184.8102755,112.334714,0,0,0,0,0
450378,0,0,0,0,0,0,0
2903668,0,0,0,0,0,0,0
3062598,0,0,0,0,0,0,0
1812112,0,0,0,0,0,0,0
553151,0,0,0,0,0,0,0
62099,134.4074731,68.85030856,0,0,190.9473593,0,186.5224227
1408204,0,0,0,0,0,0,0
172042,0,0,0,0,0,0,0
2975961,84.00467066,0,0,0,0,0,0
2903764,0,0,0,0,0,0,0
1394889,0,0,0,0,0,0,0
13689,0,0,0,0,0,0,0
3240383,193.2107425,115.9584144,0,0,0,0,0
190146,0,0,0,0,0,0,0
2041,0,0,0,0,0,0,0
881260,117.6065389,79.72140991,0,0,0,0,0
3121289,0,61.60290766,0,0,0,0,133.2303019
2571748,0,0,0,0,0,0,0
2820278,0,43.48440541,0,0,0,0,0
3133272,0,39.86070495,0,0,0,0,0
2811424,0,0,0,0,0,0,0
216964,0,0,0,0,0,0,0
1074467,109.2060719,39.86070495,0,0,164.909083,0,0
913,0,54.35550676,0,0,121.5119559,0,0
1534349,0,0,0,0,0,0,0
3039180,0,43.48440541,0,0,182.2679339,0,0
163164,0,0,0,0,0,0,0
2728020,0,61.60290766,0,0,0,0,0
2080419,0,0,0,0,0,0,0
3404052,0,0,0,0,0,0,0
2766537,0,0,0,0,0,0,0
1758390,0,0,0,0,0,0,0
1756993,0,0,0,0,0,0,0
34038,0,0,0,0,0,0,0
3139327,0,0,0,0,130.1913813,0,0
45462,436.8242874,231.9168288,0,0,0,0,0
1909699,92.40513773,83.34511036,0,0,0,0,0
42109,0,0,0,0,0,0,0
292461,0,0,0,0,0,0,0
327277,0,0,0,0,0,0,0
266951,0,0,0,0,0,0,0
2732864,0,0,0,0,0,0,0
2779363,0,97.83991216,0,0,199.6267847,0,0
45361,0,0,0,0,0,0,0
2116657,0,0,0,0,0,0,0
1538553,0,0,0,0,0,0,0
31998,0,0,0,0,0,0,0
53412,0,0,0,0,0,0,0
1452353,0,43.48440541,0,0,130.1913813,0,0
3023936,0,0,0,0,0,0,0
1400864,0,0,0,0,0,0,0
2984146,117.6065389,76.09770946,0,0,0,0,0
110322,0,0,0,0,0,0,0
652,0,0,0,0,0,0,0
356851,0,0,0,0,0,0,0
2494702,0,0,0,0,0,0,0
3458297,142.8079401,61.60290766,0,0,0,0,0
2975735,0,0,0,0,0,0,0
2259620,0,47.10810586,0,0,0,0,0
2001,0,0,0,0,0,0,0
150123,0,0,0,0,164.909083,0,426.3369661
88233,134.4074731,108.7110135,0,0,0,0,0
2918171,0,0,0,235.6621034,0,0,0
3002436,151.2084072,86.96881081,0,0,138.8708068,0,0
2991545,0,0,0,0,0,0,0
2027290,0,0,0,0,0,0,0
2246,0,0,0,0,0,0,0
1442554,0,0,0,0,104.1531051,0,0
3402689,0,0,0,0,0,0,0
2563669,260.414479,137.7006171,0,0,0,0,0
92757,100.8056048,57.97920721,0,0,86.79425422,0,0
70864,0,68.85030856,0,0,0,0,0
1510570,176.4098084,72.47400901,0,214.2382758,0,0,0
1764,159.6088743,0,0,0,0,0,0
33936,0,0,0,0,0,0,0
39768,117.6065389,79.72140991,0,0,216.9856356,0,146.5533321
1007676,0,0,0,0,156.2296576,0,0
3394355,0,0,0,0,0,0,0
1472417,0,0,0,0,0,0,0
1746199,226.8126108,101.4636126,0,0,0,0,0
86663,0,47.10810586,0,0,86.79425422,0,0
3050637,0,57.97920721,0,0,0,0,0
2893471,0,54.35550676,0,0,0,0,0
2600596,0,0,0,0,0,0,0
3082520,0,0,0,0,0,0,0
295596,0,0,0,0,0,0,0
29518,109.2060719,0,0,0,0,0,253.1375736
2899133,0,0,0,0,0,0,0
3374193,168.0093413,0,0,0,0,0,0
1041159,0,47.10810586,0,0,0,0,0
58344,0,0,0,0,0,0,0
1353246,0,0,0,0,0,0,0
1585976,0,0,349.8616456,0,0,0,0
3233341,0,47.10810586,0,0,0,0,0
2878542,0,0,0,0,0,0,0
2589888,0,0,0,0,0,0,0
2899123,0,50.73180631,0,0,0,0,0
1447062,0,43.48440541,0,0,0,0,0
2074,0,65.22660811,0,0,0,0,0
3133291,0,0,0,0,0,0,0
715451,193.2107425,155.8191194,0,0,173.5885084,0,0
74700,0,0,0,0,0,0,0
2315729,0,0,0,0,0,0,0
1911685,0,0,0,0,0,0,0
54262,168.0093413,90.59251126,0,0,121.5119559,0,133.2303019
2177,210.0116766,112.334714,0,235.6621034,0,0,0
1508404,0,0,0,0,173.5885084,0,0
1217908,0,86.96881081,0,0,0,0,0
47858,0,0,0,0,0,0,0
219572,134.4074731,47.10810586,0,0,0,0,0
1398493,0,39.86070495,0,0,121.5119559,0,0
349064,0,86.96881081,0,0,0,0,0
370038,0,0,0,0,0,0,0
3026423,0,0,0,0,0,0,0
207745,0,0,0,0,0,0,0
586416,0,0,0,0,0,0,0
67350,0,61.60290766,0,0,0,0,0
684066,0,0,0,0,0,0,0
1509244,0,0,0,0,0,0,0
62140,0,112.334714,0,0,0,0,0
3061989,0,0,0,0,286.4210389,0,0
1750,0,0,0,0,0,0,0
1564,0,0,0,0,0,0,0
2683590,0,0,0,0,0,0,0
1476,0,0,0,0,0,0,0
2903862,0,0,0,0,0,0,0
190897,142.8079401,159.4428198,0,0,0,0,0
3231173,0,0,0,0,0,0,0
993502,0,0,0,0,295.1004643,0,0
1914471,0,0,0,0,0,0,0
33932,0,0,0,0,0,0,0
3384767,0,36.2370045,0,0,0,0,0
196914,0,0,0,0,0,0,0
246167,117.6065389,159.4428198,0,0,0,0,0
72557,327.6182156,257.282732,0,0,0,0,0
321327,100.8056048,65.22660811,0,0,0,0,0
82367,0,0,0,0,0,0,0
2576840,0,0,0,0,460.0095474,0,0
2762729,0,0,0,0,0,0,0
2817385,0,101.4636126,0,0,0,0,0
2754044,176.4098084,76.09770946,0,0,164.909083,0,199.8454528
3133721,0,54.35550676,0,0,0,0,0
47989,0,0,0,0,0,0,0
3137370,0,97.83991216,0,0,0,0,0
3119830,0,0,0,0,0,0,0
29510,0,0,0,0,0,0,0
2653851,0,0,0,0,0,0,0
2711215,134.4074731,54.35550676,0,0,0,0,0
1949085,0,0,0,0,0,0,0
3066221,0,50.73180631,0,0,260.3827627,0,186.5224227
402884,0,61.60290766,0,0,0,0,0
2793103,0,0,0,0,0,0,0
1548548,0,0,0,0,0,0,0
3374551,0,0,0,0,0,0,0
2911537,0,0,0,0,0,0,0
3073143,100.8056048,39.86070495,0,0,104.1531051,0,133.2303019
2975988,126.007006,0,0,0,0,0,0
1427364,0,68.85030856,0,0,0,0,0
1671721,0,148.5717185,0,0,0,0,0
3160966,0,0,0,0,0,0,0
1104324,159.6088743,43.48440541,0,0,0,0,0
2912268,0,0,0,0,0,0,0
2898433,117.6065389,54.35550676,0,0,0,0,0
310300,0,0,0,0,0,0,0
277988,0,0,0,0,0,0,0
1450,0,0,0,0,0,0,0
3125784,0,0,0,0,0,0,0
2903872,109.2060719,94.21621171,0,0,130.1913813,0,0
3459121,0,0,0,0,390.574144,0,0
2527989,0,0,0,0,0,0,0
2135430,0,0,0,0,0,0,0
2867023,0,50.73180631,0,0,0,0,0
1316444,0,0,0,0,0,0,0
99807,0,0,0,0,147.5502322,0,0
1949083,0,0,0,0,0,0,0
3137368,0,57.97920721,0,0,0,0,0
1516159,0,0,0,0,0,0,0
2502781,159.6088743,94.21621171,0,0,0,0,0
2871826,0,0,0,0,0,0,159.8763623
1945634,0,0,0,0,0,0,0
3241167,0,57.97920721,0,0,0,0,0
1738770,0,50.73180631,0,0,112.8325305,0,0
3074855,84.00467066,97.83991216,0,0,0,0,0
2976809,0,0,0,0,0,0,0
3066276,0,0,0,0,0,0,0
1389713,0,0,0,0,0,0,0
47835,235.2130778,173.9376216,0,0,0,0,0
2775081,0,76.09770946,0,0,0,0,0
3161974,0,0,0,0,0,0,0
2976005,0,0,0,0,0,0,0
2749077,0,0,0,0,0,0,0
1882747,0,79.72140991,0,0,0,0,0
48003,151.2084072,50.73180631,0,257.085931,86.79425422,0,0
1883414,0,83.34511036,0,0,0,0,0
3243375,0,0,0,0,0,0,0
33070,0,0,0,0,0,0,0
2576919,0,0,0,0,0,0,0
1967501,0,0,0,0,0,0,0
68214,0,0,0,0,0,0,0
103232,0,39.86070495,0,0,0,0,0
3239897,0,0,0,0,0,0,0
1785995,0,0,0,0,0,0,0
3058374,0,0,0,0,0,0,0
3077956,0,0,0,0,0,0,0
2675776,0,0,0,0,0,0,0
3114359,0,0,0,0,0,0,0
2077182,0,47.10810586,0,0,0,0,0
261292,0,0,0,0,0,0,0
2768069,243.6135449,163.0665203,0,0,0,0,0
1921565,0,0,0,0,0,0,0
1214604,0,0,0,0,0,0,0
2749040,0,0,0,0,0,0,0
116085,0,0,0,0,0,0,0
1481665,0,0,0,0,0,0,0
2736875,0,0,0,0,0,0,0
3388426,0,0,0,0,0,0,0
3075616,0,134.0769167,0,0,0,0,0
3240787,0,0,0,0,0,0,0
680247,151.2084072,54.35550676,0,0,86.79425422,0,0
3031330,0,0,0,0,0,0,0
194424,0,57.97920721,0,0,0,0,0
2811482,0,0,0,0,0,0,0
3377108,0,57.97920721,0,0,0,0,0
1432792,92.40513773,0,0,0,0,0,0
56460,0,0,0,0,0,0,0
2861283,0,0,0,0,0,0,0
1791,0,0,0,0,0,0,0
497727,100.8056048,94.21621171,0,0,104.1531051,0,159.8763623
2815343,0,0,0,0,0,0,0
265426,100.8056048,54.35550676,0,0,0,0,0
3242679,0,0,0,0,0,0,0
252130,0,0,0,0,0,0,0
405559,0,39.86070495,0,0,0,0,0
3015154,0,0,0,0,0,0,0
114616,0,65.22660811,0,0,0,0,0
2527980,0,0,0,0,0,0,0
1330330,0,0,0,0,0,0,0
2980099,0,0,0,0,0,0,0
2954547,0,0,0,0,0,0,0
119484,0,0,0,0,0,384.8127245,0
3449740,0,0,0,0,624.9186304,0,0
285665,0,0,0,0,0,0,0
114883,0,61.60290766,0,0,0,0,0
75697,0,0,0,0,0,0,0
1435036,0,65.22660811,0,0,138.8708068,0,0
2982531,159.6088743,112.334714,0,0,138.8708068,0,0
1552759,0,0,0,0,0,0,0
2653200,0,0,0,0,0,0,0
1277351,126.007006,76.09770946,0,0,86.79425422,0,0
256701,0,0,0,0,0,0,0
485,0,0,0,0,0,0,0
1149953,0,0,0,0,0,0,0
2066483,0,36.2370045,0,0,0,0,0
3151850,0,0,0,0,0,320.6772704,0
2570229,0,57.97920721,0,0,0,0,146.5533321
1986146,0,0,0,0,0,0,0
2809020,0,0,0,0,0,0,0
3243033,0,0,0,0,0,0,0
455364,109.2060719,83.34511036,0,0,0,0,0
1593482,168.0093413,97.83991216,0,0,0,0,0
2768066,0,0,0,0,0,0,0
2755385,201.6112096,144.948018,0,0,0,0,0
2890317,0,0,0,0,0,0,0
471189,0,0,0,0,0,0,0
2921709,0,0,0,0,0,0,0
3234199,0,72.47400901,0,0,0,0,0
2932251,0,68.85030856,0,0,0,0,0
576131,92.40513773,86.96881081,0,0,0,0,0
2903595,0,0,0,0,0,0,0
2718938,0,47.10810586,0,0,0,0,0
571124,0,0,0,0,0,0,0
556288,193.2107425,94.21621171,0,0,0,0,0
2870346,0,0,0,0,156.2296576,0,0
2768161,117.6065389,105.0873131,0,0,0,0,0
3033390,0,0,0,0,0,0,0
2183911,0,39.86070495,0,0,0,0,0
1050655,411.6228862,163.0665203,0,0,0,0,0
2065379,117.6065389,152.1954189,0,0,0,0,0
152335,0,0,0,0,121.5119559,0,213.168483
535744,0,0,0,0,0,0,0
3041766,0,0,0,0,0,0,0
2528027,0,0,0,0,0,0,0
2907154,0,39.86070495,0,0,0,0,373.0448453
573569,268.8149461,155.8191194,0,0,0,0,0
121616,0,0,0,0,0,0,0
2867231,226.8126108,115.9584144,0,0,0,0,0
3133696,0,0,0,0,0,0,0
1920883,126.007006,65.22660811,0,0,0,0,0
348826,0,47.10810586,0,0,0,0,0
2938695,84.00467066,0,0,0,0,0,373.0448453
2950874,0,0,0,0,0,0,0
1092,226.8126108,72.47400901,0,0,112.8325305,0,0
652764,0,177.5613221,0,0,0,0,0
2003315,0,61.60290766,0,0,0,0,0
2954056,0,0,0,0,0,0,0
2605945,0,0,0,0,0,0,0
2923279,0,0,0,0,0,0,0
675864,0,0,0,0,0,0,0
168695,0,0,0,0,0,0,133.2303019
2749994,0,0,0,0,0,0,0
340268,0,0,0,0,0,0,0
3421650,0,0,0,0,0,0,0
2834459,84.00467066,57.97920721,0,0,138.8708068,0,159.8763623
762,0,47.10810586,0,0,0,0,0
2915130,0,0,0,0,0,0,319.7527246
2719987,0,0,0,0,0,0,0
2921658,0,0,0,0,0,0,0
2967302,126.007006,47.10810586,0,0,0,0,0
3402862,100.8056048,90.59251126,0,0,0,0,0
1936003,0,0,0,0,0,0,0
215591,126.007006,90.59251126,0,0,138.8708068,0,146.5533321
2906062,0,0,0,0,0,0,0
2997354,0,50.73180631,0,0,0,0,0
1276,0,0,0,0,0,0,0
3374192,0,170.3139212,0,0,0,0,0
2773709,0,0,0,0,0,545.1513597,0
193,0,108.7110135,0,0,0,0,0
3031993,0,0,0,0,0,0,0
158877,0,0,0,0,0,0,0
2954507,0,0,0,0,0,0,0
3064277,117.6065389,0,0,0,104.1531051,0,0
2903789,0,0,0,0,0,0,0
2975947,0,0,0,0,0,0,0
2033,126.007006,68.85030856,0,0,0,0,0
334852,0,166.6902207,0,0,0,0,0
309806,0,0,0,0,0,0,0
2972485,151.2084072,94.21621171,0,0,0,0,0
252307,0,47.10810586,0,0,0,0,0
2743090,0,36.2370045,0,0,121.5119559,352.7449974,0
218822,0,0,0,0,0,0,266.4606038
639313,134.4074731,72.47400901,0,0,121.5119559,0,213.168483
1933912,0,0,0,0,425.2918457,0,0
3230301,0,0,0,0,0,0,0
1760988,0,0,0,0,0,0,0
2586909,0,0,0,0,0,0,0
2011159,100.8056048,130.4532162,0,0,121.5119559,0,0
2038343,0,0,0,0,0,0,0
1699624,0,0,0,0,0,0,0
50718,0,108.7110135,0,0,0,0,0
3243076,109.2060719,97.83991216,0,0,0,0,0
2144175,0,68.85030856,0,0,0,0,0
3416808,0,54.35550676,0,0,0,0,0
745369,0,0,0,0,0,0,0
251699,0,0,0,0,0,0,0
2843215,0,0,0,0,0,0,0
1981880,0,0,0,0,0,0,0
1385663,0,0,0,0,0,0,0
2782176,352.8196168,112.334714,0,0,0,0,0
712623,0,0,0,0,0,0,0
3230736,0,0,0,0,0,0,0
1312741,0,0,0,0,0,0,0
624186,0,0,0,0,190.9473593,0,0
3377707,201.6112096,126.8295158,0,0,0,0,0
1497681,0,0,0,0,95.47367964,0,0
2744522,0,0,0,0,0,0,0
2025949,100.8056048,83.34511036,0,0,156.2296576,0,186.5224227
95301,0,0,0,0,0,0,0
2791037,0,36.2370045,0,0,0,0,0
2698682,0,0,0,0,0,0,0
2282397,0,0,0,0,147.5502322,0,0
2927975,0,0,0,0,0,0,0
2933293,0,0,0,0,0,0,0
12917,0,0,0,0,0,0,253.1375736
2975730,0,0,0,0,0,0,0
328814,159.6088743,68.85030856,0,0,286.4210389,0,0
2748316,0,0,0,0,0,0,0
395599,100.8056048,47.10810586,0,0,173.5885084,0,133.2303019
2975776,0,79.72140991,0,0,0,0,0
2829809,0,36.2370045,0,0,0,0,0
1881061,0,108.7110135,0,0,0,0,0
2933797,0,0,0,0,0,0,0
2604421,0,57.97920721,0,0,0,0,0
1855519,126.007006,83.34511036,0,0,121.5119559,0,0
3403152,0,0,0,0,0,0,0
2590551,0,72.47400901,0,0,0,0,0
1901,0,0,0,0,0,0,0
3435889,0,0,0,0,121.5119559,0,0
3427931,0,0,413.4728539,0,130.1913813,0,0
3398208,0,0,0,0,0,0,0
3239972,0,0,0,0,0,0,0
83558,0,54.35550676,0,0,0,0,0
354351,134.4074731,86.96881081,0,0,0,0,0
221341,0,0,0,0,0,0,0
2202825,0,54.35550676,0,0,0,0,0
2546350,0,0,0,0,0,0,0
3035471,0,39.86070495,0,0,0,0,0
2420306,0,0,0,0,0,0,0
1851148,151.2084072,65.22660811,0,0,86.79425422,0,0
2979870,0,416.7255518,0,0,0,0,0
314282,0,43.48440541,0,0,0,0,0
2921417,0,0,445.2784581,0,0,0,0
331696,0,76.09770946,0,0,0,0,0
2027405,109.2060719,112.334714,0,0,0,0,0
1749,0,0,0,0,0,0,0
45610,92.40513773,39.86070495,0,0,0,0,0
1796635,134.4074731,97.83991216,0,0,0,0,0
1763998,0,0,0,0,0,0,0
2975641,0,83.34511036,0,0,0,0,146.5533321
3447509,0,0,0,0,0,0,0
3239922,0,0,0,0,0,0,0
2931390,0,0,0,0,0,0,0
2806348,0,72.47400901,0,0,0,0,0
2569862,0,0,0,0,0,0,0
2681986,0,47.10810586,0,0,486.0478236,0,0
3230972,0,0,0,0,0,0,0
204891,0,50.73180631,0,0,164.909083,0,0
2761579,0,0,0,0,0,0,0
2940297,0,47.10810586,0,0,216.9856356,0,146.5533321
1260955,117.6065389,68.85030856,0,0,0,0,0
2975705,0,0,0,0,0,0,0
2954659,0,0,0,0,0,0,0
1979950,0,65.22660811,0,0,0,0,0
2320270,0,47.10810586,0,0,0,0,0
2857058,0,0,0,0,0,0,0
505,0,0,0,0,0,0,0
3458296,0,0,0,0,0,0,0
2594495,92.40513773,0,0,0,0,0,0
51288,0,0,0,0,0,0,0
3061240,0,0,0,0,0,0,0
1784719,0,0,0,0,0,0,0
2952228,0,0,0,0,0,0,0
33910,0,0,0,0,0,0,0
151416,0,68.85030856,0,0,0,0,0
74313,0,0,0,0,0,0,0
7,0,79.72140991,0,0,0,0,0
222136,0,0,0,0,173.5885084,0,213.168483
2751176,0,0,0,0,0,0,0
3416654,117.6065389,76.09770946,0,0,0,0,0
2600177,0,39.86070495,0,0,0,0,0
1511761,0,0,0,0,0,0,0
2961599,0,0,0,0,0,0,0
2932184,0,0,0,0,0,0,0
3028805,0,43.48440541,0,0,0,0,0
1108,134.4074731,61.60290766,0,0,0,0,0
3108485,0,0,0,0,0,0,0
1441386,193.2107425,123.2058153,0,0,0,0,0
1368430,0,0,0,0,0,0,0
2992143,0,0,0,0,0,0,0
1105380,0,0,0,0,0,0,0
221126,0,0,0,0,0,0,0
2903881,0,47.10810586,0,0,0,0,0
3126690,277.2154132,170.3139212,0,0,0,0,0
1442555,0,0,0,0,112.8325305,0,0
3136736,0,0,0,0,0,0,0
662858,0,0,0,0,0,0,0
3125779,0,0,0,0,0,0,0
2718,0,0,0,0,0,0,0
3391839,0,0,0,0,451.3301219,0,0
556,0,65.22660811,0,0,0,0,0
598660,0,0,0,0,0,0,0
2878391,0,0,0,0,0,0,0
296745,0,0,0,0,0,0,0
3366266,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0
2518605,0,0,0,0,0,0,0
1690221,193.2107425,47.10810586,0,0,0,0,0
2692624,0,0,0,0,0,0,0
463014,0,0,0,0,0,0,0
3121288,0,0,0,0,0,0,0
2583377,0,36.2370045,0,0,0,0,0
206403,0,0,0,0,0,0,0
1517551,134.4074731,61.60290766,0,0,0,0,0
2792015,0,0,0,0,0,0,0
29360,0,0,0,0,0,0,0
3392115,0,0,0,0,286.4210389,0,173.1993925
1526658,0,0,0,0,0,0,0
1609559,0,0,318.0560415,0,0,0,0
2735868,0,0,0,0,0,0,0
2818390,0,57.97920721,0,0,0,0,0
2654190,0,0,0,0,0,0,0
2903584,0,0,0,0,0,0,0
2587842,0,47.10810586,0,0,0,0,0
361277,0,36.2370045,0,0,0,0,0
2769486,0,101.4636126,0,0,0,0,0
13688,0,0,0,0,0,0,0
3243765,184.8102755,90.59251126,0,0,0,0,0
2447890,0,0,0,0,0,0,0
2762277,0,0,0,0,0,0,0
3416058,117.6065389,76.09770946,0,0,138.8708068,0,0
2559804,0,0,0,0,0,0,0
2502791,0,0,0,0,0,0,0
55602,134.4074731,97.83991216,0,0,0,0,133.2303019
163604,0,166.6902207,0,0,0,0,0
2822138,0,0,0,0,0,0,0
2940300,0,0,0,0,0,0,0
1768011,0,0,0,0,0,0,0
2738142,0,0,0,0,0,0,0
3450237,0,0,0,0,0,0,0
2182384,0,0,0,0,0,0,0
2697019,0,0,0,0,0,0,0
3422216,0,0,0,0,0,0,0
2892996,0,0,0,0,0,0,0
3111921,0,0,0,0,0,0,0
2692802,0,0,0,0,0,0,0
2217832,0,0,0,0,0,0,0
2774693,0,0,0,0,572.8420779,0,0
313590,0,0,0,0,0,0,0
376175,0,0,0,0,0,0,0
33968,0,0,0,0,0,0,0
3398205,0,0,0,0,0,0,0
234827,0,0,0,0,0,0,0
53953,0,0,0,0,112.8325305,0,146.5533321
3115295,0,101.4636126,0,0,0,0,0
95641,0,0,0,0,0,0,0
407020,0,0,0,0,0,0,0
2949635,0,108.7110135,0,0,0,0,0
3242491,0,0,0,0,0,0,0
3242492,0,123.2058153,0,0,0,0,0
2987701,0,0,0,0,0,0,0
1053,0,0,0,0,0,0,0
3003617,0,0,0,0,0,0,0
2675523,0,0,0,0,0,0,0
311231,0,0,0,0,0,0,0
2133944,0,0,0,0,0,0,0
2692330,0,50.73180631,0,0,0,0,0
568768,0,0,0,0,0,0,0
3445780,0,137.7006171,0,0,0,0,0
3341726,0,43.48440541,0,0,173.5885084,0,0
2779361,0,57.97920721,0,0,0,0,0
3073270,0,50.73180631,0,0,0,0,0
324078,134.4074731,76.09770946,0,0,0,0,0
105219,0,0,0,0,0,0,0
3079555,243.6135449,177.5613221,0,0,0,0,0
2497861,0,0,0,0,130.1913813,0,266.4606038
3416711,0,0,0,0,0,0,0
2033869,0,50.73180631,0,0,0,0,0
2584467,126.007006,68.85030856,0,0,121.5119559,0,186.5224227
3394359,176.4098084,0,0,0,138.8708068,0,0
129921,0,0,0,0,0,0,0
3070814,0,0,0,0,0,0,0
1259973,0,0,0,0,0,0,0
864069,0,54.35550676,0,0,0,0,0
19,0,0,0,0,0,0,0
3367288,117.6065389,47.10810586,0,0,112.8325305,0,0
199592,0,0,0,0,0,0,0
2974552,134.4074731,90.59251126,0,0,0,0,159.8763623
1852390,0,0,381.6672498,0,0,0,0
3066216,0,43.48440541,0,0,0,0,0
3133331,0,97.83991216,0,0,0,0,0
244787,0,54.35550676,0,0,0,0,0
2054,0,0,0,0,0,0,0
1096,0,0,0,0,0,0,0
101192,0,0,0,0,0,0,0
1915,0,0,0,0,0,0,0
2742131,0,54.35550676,0,0,0,0,0
2904122,0,0,0,0,0,0,0
1618207,84.00467066,65.22660811,349.8616456,0,0,0,0
159612,0,0,0,0,564.1626524,0,0
189540,0,0,0,0,0,0,0
921,0,83.34511036,0,0,0,0,0
69539,0,72.47400901,0,0,0,0,0
2499213,0,65.22660811,0,0,0,0,0
75906,0,0,0,0,0,0,0
2584466,126.007006,97.83991216,0,0,0,0,0
2762563,0,0,0,0,0,0,0
3400908,0,0,0,0,0,0,0
65555,0,36.2370045,0,0,0,0,0
1516059,0,43.48440541,0,0,0,0,0
111769,0,0,0,0,0,0,0
656,0,68.85030856,0,0,0,0,0
2109913,0,0,0,0,0,0,0
2561924,0,0,0,0,0,0,0
3051171,0,43.48440541,0,0,0,0,0
233181,0,0,0,0,0,0,0
255984,0,0,0,0,0,0,0
134,0,54.35550676,0,0,0,0,0
3421645,0,561.6735698,0,0,0,0,0
2598453,0,101.4636126,0,0,0,0,0
3447454,0,39.86070495,0,0,0,0,0
35554,0,0,0,0,0,0,0
3156489,0,0,0,0,0,0,0
453230,0,0,0,0,0,0,0
1203471,0,83.34511036,0,0,0,0,0
3054939,100.8056048,54.35550676,0,0,208.3062101,0,0
658629,0,0,0,0,0,0,0
2265,0,0,0,0,0,0,0
103817,0,0,0,0,0,0,0
3028312,0,0,0,0,0,0,0
3016090,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0
2419772,0,0,0,0,0,0,0
3038077,0,0,0,0,0,0,0
126569,142.8079401,105.0873131,0,0,112.8325305,0,0
472834,84.00467066,0,0,0,0,0,0
3111414,193.2107425,54.35550676,0,0,0,0,0
990078,0,0,0,0,0,0,0
1150371,0,0,0,0,0,0,0
2984322,0,0,0,0,0,0,0
2203724,0,36.2370045,0,0,0,0,0
1763883,0,54.35550676,0,0,0,0,0
2925411,0,0,0,0,0,0,0
2589974,0,0,0,0,0,0,0
92945,0,115.9584144,0,0,0,0,0
1545728,0,0,0,0,0,0,0
3133287,0,0,0,0,0,0,0
2903571,0,0,0,0,0,0,0
824,134.4074731,54.35550676,0,0,104.1531051,0,0
3430798,0,0,0,0,0,0,0
273677,0,0,0,0,0,0,0
221352,0,0,0,0,0,0,0
2802975,0,0,0,0,164.909083,0,0
35799,168.0093413,94.21621171,0,0,0,0,0
1575,0,72.47400901,0,0,0,0,0
2903563,0,0,0,0,0,0,0
3088362,0,0,0,0,0,0,0
2750011,0,90.59251126,0,0,0,0,0
3156396,294.0163473,188.4324234,0,0,0,0,0
53399,0,50.73180631,0,0,0,0,0
2681547,0,0,0,0,0,0,0
2072413,0,0,0,0,0,0,0
2339259,0,0,0,0,0,0,0
2100729,0,0,0,0,86.79425422,0,0
651143,0,50.73180631,0,0,0,0,0
2071621,0,0,0,0,0,0,0
2547600,109.2060719,119.5821149,0,0,0,0,0
83171,0,0,0,0,0,0,0
3367691,0,47.10810586,0,0,95.47367964,0,159.8763623
