Gene_Family,072023_Carolina_2023_Baya_052_DCYL_S9,072023_Carolina_2023_Baya_065_DCYL_S1,072023_Carolina_2023_Baya_066_DCYL_S2,122021_Coralina_2021_Baya_001_DCYL_S24,122021_Coralina_2021_Baya_009_DCYL_S25,122021_Coralina_2021_Baya_010_DCYL_S26
RXN0-5184: (expasy) Glycogen phosphorylase [2.4.1.1],0,33.4635,255.715,48.223,0,0
RXN0-5189: (expasy) DNA-3-methyladenine glycosylase I [3.2.2.20],0.561281,18.6205,28.6225,0,0,0
RXN0-5199: (expasy) AMBIGUOUS [2.4.2.1; 2.4.2.15],3.17011,0,0,159.171,0,0
RXN0-5204: (expasy) PepB aminopeptidase [3.4.11.23],0,0,0,0,0,0
RXN0-5224: (expasy) Carbonic anhydrase [4.2.1.1],23.3332,0,0,144.664,0,0
RXN0-5225: (expasy) N-acetylmuramoyl-L-alanine amidase [3.5.1.28],0,0,0,74.5646,0,0
RXN0-5226: (expasy) Beta-N-acetylhexosaminidase [3.2.1.52],0,0,48.5734,0,0,0
RXN0-5227: (expasy) Muramoyltetrapeptide carboxypeptidase [3.4.17.13],0,0,26.5055,0,0,0
RXN0-5228: (expasy) L-Ala-D/L-Glu epimerase [5.1.1.20],0,0,0,0,0,0
RXN0-5256: (metacyc) hydrogen:menaquinone oxidoreductase [1.12.5.1],0,0,0,0,0,0
RXN0-5258-Yeast: (metacyc) sn-glycerol 3-phosphate:ubiquinone oxidoreductase [1.1.5.3],1.52621,0,0,0,0,0
RXN0-5260: (metacyc) sn-glycerol 3-phosphate:ubiquinone oxidoreductase [1.1.5.3],1.52621,0,0,0,0,0
RXN0-5268: (expasy) Ubiquinol oxidase (H(+)-transporting) [7.1.1.3],0,0,0,0,0,0
RXN0-5292: (expasy) 5'-deoxynucleotidase [3.1.3.89],0,0,0,0,0,0
RXN0-5293: (expasy) Succinate-semialdehyde dehydrogenase (NAD(P)(+)) [1.2.1.16],0,0,73.3137,58.3549,0,0
RXN0-5298: (expasy) L-fucose mutarotase [5.1.3.29],0,0,0,0,0,0
RXN0-5304: (expasy) D-ribose pyranase [5.4.99.62],0,0,0,0,0,0
RXN0-5306: (expasy) L-rhamnose mutarotase [5.1.3.32],0,0,0,0,0,0
RXN0-5359: (expasy) Diguanylate cyclase [2.7.7.65],0,0,0,0,0,0
RXN0-5391: (expasy) Delta(3)-Delta(2)-enoyl-CoA isomerase [5.3.3.8],0,0,0,0,0,0
RXN0-5393: (expasy) Enoyl-CoA hydratase [4.2.1.17],5.94545,0,339.792,581.044,0,0
RXN0-5398: (expasy) Pseudouridylate synthase [4.2.1.70],0,0,34.6231,0,0,0
RXN0-5408: (expasy) Inositol-phosphate phosphatase [3.1.3.25],0,0,27.1782,95.7158,0,0
RXN0-5507: (expasy) 6-carboxytetrahydropterin synthase [4.1.2.50],1.8058,0,18.1188,107.792,0,0
RXN0-5514: (metacyc) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51],1.84192,0,100.545,0,0,0
RXN0-5515: (expasy) Phosphatidate cytidylyltransferase [2.7.7.41],0,0,91.3072,0,0,0
RXN0-6274: (expasy) tRNA dimethylallyltransferase [2.5.1.75],0,0,41.9316,0,0,0
RXN0-6359: (expasy) Thiosulfate sulfurtransferase [2.8.1.1],0,0,0,0,0,0
RXN0-6366: (expasy) [Ribosomal protein S12] (aspartate(89)-C(3))-methylthiotransferase [2.8.4.4],1.33926,0,55.1447,0,0,0
RXN0-6369: (expasy) Nitrate reductase (quinone) [1.7.5.1],0,0,0,0,0,0
"RXN0-6373: (expasy) Quinoprotein glucose dehydrogenase (PQQ, quinone) [1.1.5.2]",0,0,0,0,0,0
RXN0-6377: (expasy) Nitrite reductase (NAD(P)H) [1.7.1.4],0,0,88.5044,0,0,0
RXN0-6382: (expasy) AMBIGUOUS [3.6.1.66; 3.6.1.9],0.659276,0,14.442,0,0,0
"RXN0-6427: (expasy) Guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [3.1.7.2]",6.26187,0,37.7951,70.0259,0,0
RXN0-6478: (expasy) Ribonuclease E [3.1.26.12],0,0,32.7839,0,0,156.908
RXN0-6479: (expasy) Exoribonuclease II [3.1.13.1],0,0,29.3093,0,0,0
RXN0-6480: (expasy) Ribonuclease P [3.1.26.5],4.00504,0,23.6413,0,0,0
RXN0-6481: (expasy) tRNA nucleotidyltransferase [2.7.7.56],0.667449,0,111.252,134.031,0,0
RXN0-6482: (expasy) tRNA nucleotidyltransferase [2.7.7.56],0.667449,0,111.252,134.031,0,0
RXN0-6483: (expasy) Ribonuclease D [3.1.13.5],0,0,0,0,0,0
RXN0-6484: (expasy) Ribonuclease D [3.1.13.5],0,0,0,0,0,0
RXN0-6485: (expasy) Ribonuclease E [3.1.26.12],0,0,32.7839,0,0,156.908
RXN0-6491: (metacyc) dihydroorotate dehydrogenase [1.3.5.2],0,0,68.7128,0,0,0
"RXN0-6510: (expasy) 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [5.3.3.18]",0,0,18.6519,0,0,0
RXN0-6515: (expasy) 16S rRNA (guanine(966)-N(2))-methyltransferase [2.1.1.171],0,0,46.2291,0,0,0
RXN0-6521: (expasy) Ribonuclease E [3.1.26.12],0,0,32.7839,0,0,156.908
RXN0-6522: (expasy) Ribonuclease E [3.1.26.12],0,0,32.7839,0,0,156.908
RXN0-6523: (expasy) Ribonuclease E [3.1.26.12],0,0,32.7839,0,0,156.908
RXN0-6524: (expasy) Exoribonuclease II [3.1.13.1],0,0,29.3093,0,0,0
RXN0-6525: (expasy) Exoribonuclease II [3.1.13.1],0,0,29.3093,0,0,0
RXN0-6550: (expasy) Adenosylhomocysteine nucleosidase [3.2.2.9],0,0,0,0,0,0
RXN0-6554: (expasy) Dihydroorotate dehydrogenase (quinone) [1.3.5.2],0,0,68.7128,0,0,0
RXN0-6563: (expasy) Low-specificity L-threonine aldolase [4.1.2.48],0,0,0,0,0,0
RXN0-6565: (expasy) Dihydrouracil dehydrogenase (NAD(+)) [1.3.1.1],0,0,0,107.852,0,0
RXN0-6566: (expasy) 3'-phosphate/5'-hydroxy nucleic acid ligase [6.5.1.8],0,0,0,0,0,0
RXN0-6575: (expasy) 7-carboxy-7-deazaguanine synthase [4.3.99.3],0,0,0,0,0,0
RXN0-6705: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51],1.84192,0,100.545,0,0,0
"RXN0-6710: (metacyc) phosphoribosyl 1,2-cyclic phosphodiesterase [3.1.4.55]",0,0,0,0,0,0
RXN0-6725: (expasy) Phospholipase A(2) [3.1.1.4],0,0,0,0,0,0
RXN0-6727: (expasy) ADP-dependent NAD(P)H-hydrate dehydratase [4.2.1.136],0,0,25.3591,0,0,0
RXN0-6731: (expasy) 16S rRNA (guanine(1516)-N(2))-methyltransferase [2.1.1.242],0,0,8.78849,0,0,0
RXN0-6732: (expasy) Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase [2.7.8.37],0,0,0,0,0,0
RXN0-6733: (expasy) Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase [3.6.1.63],0,0,0,0,0,0
RXN0-6734: (expasy) Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P-lyase [4.7.1.1],0,0,16.3827,0,0,0
RXN0-6948: (expasy) Amino-acid N-acetyltransferase [2.3.1.1],0,0,82.8113,70.6402,0,0
RXN0-6950: (expasy) 23S rRNA (guanine(2069)-N(7))-methyltransferase [2.1.1.264],0,0,0,0,0,0
RXN0-6973: (expasy) Alkanesulfonate monooxygenase [1.14.14.5],0,0,0,0,0,0
RXN0-6974: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,0,0,0,0,0
RXN0-6975: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,0,0,0,0,0
RXN0-6976: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,0,0,0,0,0
RXN0-6977: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,0,0,0,0,0
RXN0-6978: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,0,0,0,0,0
RXN0-6979: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,0,0,0,0,0
RXN0-6980: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,0,0,0,0,0
RXN0-6981: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,0,0,0,0,0
RXN0-6982: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,0,0,0,0,0
RXN0-6983: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,0,0,0,0,0
RXN0-6984: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,0,0,0,0,0
RXN0-6985: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,0,0,0,0,0
RXN0-6987: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,0,0,0,0,0
RXN0-6988: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18],0,0,0,0,0,0
RXN0-6994: (expasy) 6-phospho-beta-glucosidase [3.2.1.86],0,0,0,0,0,0
RXN0-6998: (expasy) 23S rRNA (adenine(2030)-N(6))-methyltransferase [2.1.1.266],0,0,0,0,0,0
RXN0-7002: (expasy) 6-phospho-beta-glucosidase [3.2.1.86],0,0,0,0,0,0
RXN0-7008: (expasy) Proline dehydrogenase [1.5.5.2],0,0,0,0,0,0
RXN0-7010: (expasy) Glutathionyl-hydroquinone reductase [1.8.5.7],0,0,0,0,0,0
RXN0-705: (expasy) 3-dehydro-L-gulonate-6-phosphate decarboxylase [4.1.1.85],0,0,0,291.072,0,0
RXN0-7124: (expasy) Nitrate reductase (quinone) [1.7.5.1],0,0,0,0,0,0
RXN0-7154: (expasy) Alcohol dehydrogenase (NADP(+)) [1.1.1.2],0,0,0,0,0,0
RXN0-7192: (expasy) Biotin--[biotin carboxyl-carrier protein] ligase [6.3.4.15],0,0,0,0,0,0
RXN0-722: (expasy) Ribonucleoside-diphosphate reductase [1.17.4.1],32.2457,0,65.7081,133.595,0,46.1223
RXN0-7229: (expasy) Glycolate dehydrogenase [1.1.99.14],0,0,0,0,0,0
RXN0-7230: (expasy) Choline dehydrogenase [1.1.99.1],0,0,9.50863,0,0,0
RXN0-7238: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3],0,0,39.8363,108.703,0,0
RXN0-7239: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3],0,0,39.8363,108.703,0,0
RXN0-7248: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3],0,0,39.8363,108.703,0,0
RXN0-7318: (expasy) Aminobutyraldehyde dehydrogenase [1.2.1.19],0,0,17.9773,0,0,0
RXN0-742: (expasy) 5-(carboxyamino)imidazole ribonucleotide synthase [6.3.4.18],0,0,0,0,0,0
RXN0-743: (expasy) 5-(carboxyamino)imidazole ribonucleotide mutase [5.4.99.18],0.774689,0,23.5007,82.737,0,0
RXN0-747: (expasy) Ribonucleoside-diphosphate reductase [1.17.4.1],32.2457,0,65.7081,133.595,0,46.1223
RXN0-748: (expasy) Ribonucleoside-diphosphate reductase [1.17.4.1],32.2457,0,65.7081,133.595,0,46.1223
RXN0-882: (expasy) (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (ferredoxin) [1.17.7.1],0,0,97.5694,0,0,0
RXN0-884: (expasy) 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [1.17.7.4],0.789239,0,79.0086,125.457,0,0
RXN0-901: (expasy) Xanthine dehydrogenase [1.17.1.4],0,0,0,0,0,0
RXN0-947: (expasy) Lipoyl(octanoyl) transferase [2.3.1.181],3.78068,0,41.8723,65.0338,0,0
RXN0-949: (expasy) Lipoyl synthase [2.8.1.8],3.12224,15.6425,189.066,0,0,0
RXN18C3-14: (expasy) Beta-glucosidase [3.2.1.21],0,0,17.8841,0,0,0
RXN18C3-61: (metacyc) acibenzolar-S-methyl esterase [3.1.1.1],0,0,0,41.5215,0,0
RXN197R-54: (expasy) Alpha-L-fucosidase [3.2.1.51],0,0,0,0,0,0
RXN1F-10: (expasy) Protochlorophyllide reductase [1.3.1.33],0,0,69.9816,0,0,0
RXN1F-20: (expasy) Magnesium chelatase [6.6.1.1],0,0,196.292,0,78.0885,1271.82
RXN1G-1435: (expasy) Trehalose-phosphatase [3.1.3.12],0,0,0,0,0,0
RXN1G-1436: (expasy) Trehalose-phosphatase [3.1.3.12],0,0,0,0,0,0
RXN1G-1437: (expasy) Trehalose-phosphatase [3.1.3.12],0,0,0,0,0,0
RXN1G-1438: (expasy) Trehalose-phosphatase [3.1.3.12],0,0,0,0,0,0
RXN1G-1439: (expasy) Trehalose-phosphatase [3.1.3.12],0,0,0,0,0,0
RXN1G-157: (metacyc) 3-oxo-behenoyl-[acyl-carrier protein] reductase [1.1.1.100],0,0,156.494,211.33,0,0
RXN1G-2544: (metacyc) cis-cyclopropane-&Delta;19-37-hydroxy-38-methyl-C57:1-[acp] synthase [2.1.1.79],0,0,56.8724,56.7208,0,0
RXN1G-30: (metacyc) trans-docos-2-enoyl-[acyl-carrier protein] isomerase [5.3.3.14],0.673011,0,91.4151,0,0,0
RXN1G-320: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59],1.17154,16.866,178.443,66.008,0,0
RXN1G-349: (expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100],0,0,156.494,211.33,0,0
RXN1G-3641: (metacyc) cis-&Delta;21-39-hydroxy-40-methyl-C59:1-[acp] reductase [2.1.1.79],0,0,56.8724,56.7208,0,0
RXN1G-368: (expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase I [2.3.1.41],0,0,260.892,98.2838,0,0
"RXN1G-395: (metacyc) trans-eicos-2-enoyl-[acyl-carrier protein] reductase (NADPH, B-specific) [1.3.1.9]",0,0,83.2364,0,0,0
RXN1G-4: (expasy) Mycothiol synthase [2.3.1.189],0,0,0,0,0,0
RXN1G-4355: (expasy) Propionyl-CoA carboxylase [6.4.1.3],0.372589,0,36.5252,50.2788,0,0
RXN1G-445: (expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase I [2.3.1.41],0,0,260.892,98.2838,0,0
RXN1G-469: (metacyc) 3-oxobehenoyl-[acyl-carrier protein] reductase [1.1.1.100],0,0,156.494,211.33,0,0
RXN1G-499: (metacyc) 3-oxo-lignoceroyl-[acyl-carrier protein] synthase [2.3.1.86],0,0,12.8436,0,0,0
RXN1G-508: (metacyc) 3-oxo-lignoceroyl-[acyl-carrier protein] reductase [2.3.1.86],0,0,12.8436,0,0,0
RXN1G-517: (expasy) Fatty-acyl-CoA synthase system [2.3.1.86],0,0,12.8436,0,0,0
RXN1G-526: (metacyc) trans-tetracos-2-enoyl-[acyl-carrier protein] reductase [2.3.1.86],0,0,12.8436,0,0,0
RXN1G-53: (metacyc) trans-delta2-cis-delta21-C40:2-[acyl-carrier protein] isomerase [5.3.3.14],0.673011,0,91.4151,0,0,0
RXN1G-536: (metacyc) cerotoyl-[acyl-carrier protein] reductase [2.3.1.86],0,0,12.8436,0,0,0
RXN1G-674: (metacyc) trans-delta2-cis-delta15-C34:2-[acyl-carrier protein] isomerase [5.3.3.14],0.673011,0,91.4151,0,0,0
RXN1G01-39: (expasy) Medium-chain acyl-CoA dehydrogenase [1.3.8.7],0,0,0,0,0,0
RXN1G01-40: (expasy) Medium-chain acyl-CoA dehydrogenase [1.3.8.7],0,0,0,0,0,0
RXN1G01-41: (expasy) Alcohol dehydrogenase (cytochrome c) [1.1.2.8],0,0,0,0,0,0
RXN1G01-42: (expasy) Alcohol dehydrogenase (cytochrome c) [1.1.2.8],0,0,0,0,0,0
RXN1G01-65: (expasy) Cyclopropane-fatty-acyl-phospholipid synthase [2.1.1.79],0,0,56.8724,56.7208,0,0
RXN1YI0-11: (expasy) Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) [1.2.1.12],0.693261,27.6188,198.982,40.0231,83.5764,0
RXN1YI0-14: (expasy) Succinate dehydrogenase (quinone) [1.3.5.1],0.854617,0,98.4471,49.7198,0,189.232
RXN1YI0-16: (expasy) NAD(P)H dehydrogenase (quinone) [1.6.5.2],0,0,0,0,0,0
RXN3DJ-170: (expasy) Aromatic-L-amino-acid decarboxylase [4.1.1.28],0,0,0,0,0,0
RXN3O-102: (metacyc) 3-demethylubiquinol-6 3-O-methyltransferase [2.1.1.64],0,0,70.6918,0,0,0
"RXN3O-127: (expasy) Saccharopine dehydrogenase (NADP(+), L-glutamate-forming) [1.5.1.10]",0,0,0,0,0,0
RXN3O-1803: (expasy) Fatty-acyl-CoA synthase system [2.3.1.86],0,0,12.8436,0,0,0
RXN3O-4113: (expasy) Alcohol dehydrogenase [1.1.1.1],0,30.6156,110.465,198.796,0,0
RXN3O-5293: (expasy) Fatty-acyl-CoA synthase system [2.3.1.86],0,0,12.8436,0,0,0
RXN3O-5304: (expasy) Fatty-acyl-CoA synthase system [2.3.1.86],0,0,12.8436,0,0,0
"RXN3O-54: (expasy) 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [2.1.1.201]",2.05325,0,26.4857,50.9682,0,0
RXN490-3616: (metacyc) Aspartate--tRNA ligase [6.1.1.23],0,0,51.7884,103.055,0,0
RXN66-1: (expasy) Catalase [1.11.1.6],0,0,33.9229,0,0,0
RXN66-146: (expasy) Unspecific monooxygenase [1.14.14.1],0,0,0,0,0,0
RXN66-161: (expasy) Unspecific monooxygenase [1.14.14.1],0,0,0,0,0,0
RXN66-162: (expasy) Glucuronosyltransferase [2.4.1.17],83.589,0,0,0,0,0
RXN66-163: (expasy) Unspecific monooxygenase [1.14.14.1],0,0,0,0,0,0
RXN66-168: (expasy) Glucuronosyltransferase [2.4.1.17],83.589,0,0,0,0,0
RXN66-169: (expasy) Unspecific monooxygenase [1.14.14.1],0,0,0,0,0,0
RXN66-181: (expasy) Unspecific monooxygenase [1.14.14.1],0,0,0,0,0,0
RXN66-221: (expasy) Aromatic-L-amino-acid decarboxylase [4.1.1.28],0,0,0,0,0,0
RXN66-3: (expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3],2.32582,0,0,0,83.2066,85.8829
RXN66-336: (expasy) Gamma-glutamyltransferase [2.3.2.2],1.0395,0,51.3897,65.2944,0,0
RXN66-337: (metacyc) LTD4 dipeptidase [3.4.13.19],0.74093,0,43.2198,0,0,0
RXN66-469: (metacyc) 3-methyl-branched fatty acyl-CoA ligase [6.2.1.3],0,0,39.8363,108.703,0,0
RXN66-472: (metacyc) fatty aldehyde dehydrogenase [1.2.1.3],2.32582,0,0,0,83.2066,85.8829
RXN66-476: (metacyc) fatty aldehyde dehydrogenase [1.2.1.3],2.32582,0,0,0,83.2066,85.8829
RXN66-477: (metacyc) straight chain fatty acyl-CoA ligase [6.2.1.3],0,0,39.8363,108.703,0,0
RXN66-478: (metacyc) phytol dehydrogenase [1.1.1.1],0,30.6156,110.465,198.796,0,0
RXN66-479: (expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3],2.32582,0,0,0,83.2066,85.8829
RXN66-480: (metacyc) phytenoyl-CoA synthetase [6.2.1.3],0,0,39.8363,108.703,0,0
RXN66-482: (expasy) Trans-2-enoyl-CoA reductase (NADPH) [1.3.1.38],0,0,0,0,0,0
RXN66-483: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3],0,0,39.8363,108.703,0,0
RXN66-484: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3],0,0,39.8363,108.703,0,0
RXN66-534: (expasy) Cystathionine beta-synthase [4.2.1.22],0,0,7.00904,0,0,0
RXN66-546: (expasy) Pyrroline-5-carboxylate reductase [1.5.1.2],75.4733,1893.44,1008.53,603.693,2384.87,1385.25
RXN66-550: (expasy) Electron-transferring-flavoprotein dehydrogenase [1.5.5.1],0,0,0,0,0,0
RXN66-562: (expasy) Cystathionine beta-synthase [4.2.1.22],0,0,7.00904,0,0,0
RXN66-569: (expasy) Phenylalanine 4-monooxygenase [1.14.16.1],0,0,0,0,0,0
RXN66-579: (expasy) Inositol-3-phosphate synthase [5.5.1.4],0,0,0,0,0,0
RXN66-589: (expasy) Unspecific monooxygenase [1.14.14.1],0,0,0,0,0,0
RXN66-591: (expasy) Unspecific monooxygenase [1.14.14.1],0,0,0,0,0,0
RXN66-595: (expasy) Unspecific monooxygenase [1.14.14.1],0,0,0,0,0,0
RXN66-596: (expasy) Unspecific monooxygenase [1.14.14.1],0,0,0,0,0,0
RXN66-597: (expasy) Unspecific monooxygenase [1.14.14.1],0,0,0,0,0,0
RXN66-598: (expasy) Unspecific monooxygenase [1.14.14.1],0,0,0,0,0,0
RXN66-599: (expasy) Unspecific monooxygenase [1.14.14.1],0,0,0,0,0,0
RXN66-600: (expasy) Unspecific monooxygenase [1.14.14.1],0,0,0,0,0,0
RXN66-610: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-614: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-616: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-618: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-619: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-620: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-622: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-623: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-624: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-626: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-627: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-628: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-630: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-631: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-632: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-635: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-636: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-637: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-639: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-640: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-641: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-642: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-645: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-646: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-648: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86],0,0,12.8436,0,0,0
RXN66-81: (expasy) Flavin-containing monooxygenase [1.14.13.8],4.20987,0,0,0,0,0
RXN66-83: (expasy) Glucuronosyltransferase [2.4.1.17],83.589,0,0,0,0,0
RXN6666-5: (expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3],2.32582,0,0,0,83.2066,85.8829
RXN8J2-140: (expasy) Protein arginine kinase [2.7.14.1],0,0,0,0,0,0
RXNI-2: (expasy) 3-oxoacid CoA-transferase [2.8.3.5],0,0,18.3488,64.51,0,0
RXNI-3: (expasy) Malate dehydrogenase (quinone) [1.1.5.4],2.03881,0,59.8656,0,0,0
RXNN-386: (expasy) 2-hydroxychromene-2-carboxylate isomerase [5.99.1.4],0,0,21.8344,0,0,0
RXNN-404: (expasy) Amidase [3.5.1.4],0,0,74.2349,0,0,0
RXNQT-4165: (expasy) 3-isopropylmalate dehydrogenase [1.1.1.85],1.38054,0,230.363,0,0,0
RXNQT-4168: (expasy) 3-isopropylmalate dehydrogenase [1.1.1.85],1.38054,0,230.363,0,0,0
RXNQT-4171: (expasy) 3-isopropylmalate dehydrogenase [1.1.1.85],1.38054,0,230.363,0,0,0
RXNQT-4174: (expasy) 3-isopropylmalate dehydrogenase [1.1.1.85],1.38054,0,230.363,0,0,0
RXNQT-4178: (expasy) 3-isopropylmalate dehydrogenase [1.1.1.85],1.38054,0,230.363,0,0,0
RXNQT-4319: (expasy) Cysteine-S-conjugate beta-lyase [4.4.1.13],0,0,0,0,0,0
RXNQT-4320: (expasy) Cysteine-S-conjugate beta-lyase [4.4.1.13],0,0,0,0,0,0
RXNQT-4321: (expasy) Cysteine-S-conjugate beta-lyase [4.4.1.13],0,0,0,0,0,0
RXNQT-4322: (expasy) Cysteine-S-conjugate beta-lyase [4.4.1.13],0,0,0,0,0,0
RXNQT-4323: (expasy) Cysteine-S-conjugate beta-lyase [4.4.1.13],0,0,0,0,0,0
RXNQT-4363: (expasy) Glutathione transferase [2.5.1.18],0.928291,0,113.047,0,0,216.574
RXNQT-4366: (expasy) Carboxylesterase [3.1.1.1],0,0,0,41.5215,0,0
S-2-HYDROXY-ACID-OXIDASE-RXN: (expasy) (S)-2-hydroxy-acid oxidase [1.1.3.15],0,0,0,0,0,0
S-ADENMETSYN-RXN: (expasy) Methionine adenosyltransferase [2.5.1.6],3.13009,0,72.7186,368.864,42.5926,69.9007
S-ADENOSYLHOMOCYSTEINE-DEAMINASE-RXN: (expasy) S-adenosylhomocysteine deaminase [3.5.4.28],0,0,7.53839,0,0,0
S-ALKYLCYSTEINE-LYASE-RXN: (expasy) Cysteine-S-conjugate beta-lyase [4.4.1.13],0,0,0,0,0,0
S-FORMYLGLUTATHIONE-HYDROLASE-RXN: (expasy) S-formylglutathione hydrolase [3.1.2.12],0.700954,13.4383,0,0,0,0
SAICARSYN-RXN: (expasy) Phosphoribosylaminoimidazolesuccinocarboxamide synthase [6.3.2.6],4.57333,0,147.16,101.407,79.0483,188.478
SALICYLATE-1-MONOOXYGENASE-RXN: (expasy) Salicylate 1-monooxygenase [1.14.13.1],0,0,0,0,0,0
SAMDECARB-RXN: (expasy) Adenosylmethionine decarboxylase [4.1.1.50],0,0,28.884,0,0,0
SARCOSINE-DEHYDROGENASE-RXN: (expasy) Sarcosine dehydrogenase [1.5.8.3],0,0,0,0,0,0
SARCOX-RXN: (expasy) Sarcosine oxidase [1.5.3.1],0,0,11.5069,0,0,0
SEDOBISALDOL-RXN: (expasy) Fructose-bisphosphate aldolase [4.1.2.13],0.77367,0,216.379,218.481,0,140.465
SEDOHEPTULOSE-BISPHOSPHATASE-RXN: (expasy) Sedoheptulose-bisphosphatase [3.1.3.37],0,0,34.538,0,0,0
SELENOCYSTEINE-LYASE-RXN: (expasy) Selenocysteine lyase [4.4.1.16],0,0,0,0,0,0
SERINE--GLYOXYLATE-AMINOTRANSFERASE-RXN: (expasy) Serine--glyoxylate transaminase [2.6.1.45],0,0,0,0,0,0
SERINE--PYRUVATE-AMINOTRANSFERASE-RXN: (expasy) Serine--pyruvate transaminase [2.6.1.51],0,0,13.817,0,0,0
SERINE--TRNA-LIGASE-RXN: (expasy) Serine--tRNA ligase [6.1.1.11],1.85321,0,114.141,148.932,0,90.8033
