# Pathway	072023_Carolina_2023_Baya_052_DCYL_S9_comb_kraken_filtered_Abundance-RELAB	072023_Carolina_2023_Baya_053_MCAV_S3_comb_kraken_filtered_Abundance-RELAB	072023_Carolina_2023_Baya_055_MCAV_S4_comb_kraken_filtered_Abundance-RELAB	072023_Carolina_2023_Baya_057_SSID_S7_comb_kraken_filtered_Abundance-RELAB	072023_Carolina_2023_Baya_059_SSID_S8_comb_kraken_filtered_Abundance-RELAB	072023_Carolina_2023_Baya_061_SSID_S5_comb_kraken_filtered_Abundance-RELAB	072023_Carolina_2023_Baya_063_SSID_S6_comb_kraken_filtered_Abundance-RELAB	072023_Carolina_2023_Baya_065_DCYL_S1_comb_kraken_filtered_Abundance-RELAB	072023_Carolina_2023_Baya_066_DCYL_S2_comb_kraken_filtered_Abundance-RELAB	122021_Coralina_2021_Baya_001_DCYL_S24_comb_kraken_filtered_Abundance-RELAB	122021_Coralina_2021_Baya_003_MCAV_S27_comb_kraken_filtered_Abundance-RELAB	122021_Coralina_2021_Baya_005_MCAV_S28_comb_kraken_filtered_Abundance-RELAB	122021_Coralina_2021_Baya_007_MCAV_S29_comb_kraken_filtered_Abundance-RELAB	122021_Coralina_2021_Baya_009_DCYL_S25_comb_kraken_filtered_Abundance-RELAB	122021_Coralina_2021_Baya_010_DCYL_S26_comb_kraken_filtered_Abundance-RELAB	122021_Coralina_2021_Baya_013_DLAB_S43_comb_kraken_filtered_Abundance-RELAB	122021_Coralina_2021_Baya_015_DLAB_S44_comb_kraken_filtered_Abundance-RELAB	122021_Coralina_2021_Baya_017_MCAV_S30_comb_kraken_filtered_Abundance-RELAB	122021_Coralina_2021_Baya_019_SSID1_S46_comb_kraken_filtered_Abundance-RELAB	122021_Coralina_2021_Baya_021_SSID2_S36_comb_kraken_filtered_Abundance-RELAB	122021_Coralina_2021_Baya_023_MCAV_S31_comb_kraken_filtered_Abundance-RELAB	122021_Coralina_2021_Baya_025_MMEA_S22_comb_kraken_filtered_Abundance-RELAB	122021_Coralina_2021_Baya_027_PSTR4_S34_comb_kraken_filtered_Abundance-RELAB	122021_Coralina_2021_Baya_029_MMEA_S23_comb_kraken_filtered_Abundance-RELAB	122021_Coralina_2021_Baya_031_MMEA_S45_comb_kraken_filtered_Abundance-RELAB	122021_Coralina_2021_Baya_033_PSTR7_S35_comb_kraken_filtered_Abundance-RELAB	122021_Coralina_2021_Baya_035_PSTR_S32_comb_kraken_filtered_Abundance-RELAB	122021_Coralina_2021_Baya_037_PSTR_S33_comb_kraken_filtered_Abundance-RELAB
CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate	0	0	0	0	0	0	3.11144e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103887	0	0	0	0	0	0
CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate|unclassified	0	0	0	0	0	0	3.11144e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103887	0	0	0	0	0	0
CENTFERM-PWY: pyruvate fermentation to butanoate	0	0	0.000137423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENTFERM-PWY: pyruvate fermentation to butanoate|unclassified	0	0	0.000137423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"""CHLOROPHYLL-SYN: 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)"""	0	0	0	0	0	0.000208694	6.62717e-05	0	0.000260173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"""CHLOROPHYLL-SYN: 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)|unclassified"""	0	0	0	0	0	0.000208694	6.38534e-05	0	0.000260173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CITRULBIO-PWY: L-citrulline biosynthesis	0	0	0.0001494	0	0	0.000208519	0.000231833	0	0.000172037	0	0	0	0	0	0	0	0	0	0.000157144	0	0	0	0	0	0	0	0	0
CITRULBIO-PWY: L-citrulline biosynthesis|unclassified	0	0	0.0001494	0	0	0.000208519	0.000227639	0	0.000172037	0	0	0	0	0	0	0	0	0	0.000157144	0	0	0	0	0	0	0	0	0
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)	0	0	0.00013327	0	0	0.000118968	0.000270656	0	0	0	0	0	0	0	0	0	0	0	0.000117455	0	0	0	0	0	0	0	0	0
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|unclassified	0	0	0.00013327	0	0	0.000118968	0.000251669	0	0	0	0	0	0	0	0	0	0	0	0.000117455	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I (prokaryotic)	0	0	0.000291995	0	0	0.000135106	0.000335107	0	0.000249831	0.000187284	0	0	0.000353875	0	0	0	3.20481e-05	0	0.000121795	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|unclassified	0	0	0.000291995	0	0	0.000135106	0.000331781	0	0.000249831	0.000187284	0	0	0.000353875	0	0	0	3.20481e-05	0	0.000121795	0	0	0	0	0	0	0	0	0
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I	0	0	0	0	0	0.000113038	6.68238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|unclassified	0	0	0	0	0	0.000113038	6.10524e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COLANSYN-PWY: colanic acid building blocks biosynthesis	0	0	0.000132071	0	0	9.86978e-05	0.00022521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COLANSYN-PWY: colanic acid building blocks biosynthesis|unclassified	0	0	0.000132071	0	0	9.86978e-05	0.000217685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	0	0	0.000219028	0	0	0.000238088	0.000412083	0	0.000150821	0	0	0	0	0	0	0	9.04264e-05	0	0.000201813	0	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|unclassified	0	0	0.000219028	0	0	0.000238088	0.000396412	0	0.000150821	0	0	0	0	0	0	0	9.04264e-05	0	0.000201813	0	0	0	0	0	0	0	0	0
CRNFORCAT-PWY: creatinine degradation I	0	0	0	0	0	7.00048e-05	0.000140024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRNFORCAT-PWY: creatinine degradation I|unclassified	0	0	0	0	0	7.00048e-05	0.000140024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAPLYSINESYN-PWY: L-lysine biosynthesis I	0	0	0.000263108	0	0	0.000176183	0.00035354	0	0.000182778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAPLYSINESYN-PWY: L-lysine biosynthesis I|unclassified	0	0	0.000263108	0	0	0.000176183	0.000335974	0	0.000182778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DARABCATK12-PWY: D-arabinose degradation I	0	0	0	0	0	0	9.55813e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DARABCATK12-PWY: D-arabinose degradation I|unclassified	0	0	0	0	0	0	9.55813e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENITRIFICATION-PWY: nitrate reduction I (denitrification)	0	0	0	0	0	0	2.70943e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENITRIFICATION-PWY: nitrate reduction I (denitrification)|unclassified	0	0	0	0	0	0	8.58397e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis	0	0	0.000197796	0	0	0.000391375	0.00025235	0	0.000322617	0	0	0	0	0	0	0	0	0	5.76487e-05	0	0	0	0	0	0	0	0	0
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|unclassified	0	0	0.000197796	0	0	0.000391375	0.00025235	0	0.000322617	0	0	0	0	0	0	0	0	0	5.76487e-05	0	0	0	0	0	0	0	0	0
FAO-PWY: fatty acid &beta;-oxidation I (generic)	0	0	0.000456894	0	0	4.50092e-05	0.000225814	0	0	0	0	0	0	0	0	0	7.98111e-05	0	0	0	0	0	0	0	0	0	0	0
FAO-PWY: fatty acid &beta;-oxidation I (generic)|unclassified	0	0	0.000456894	0	0	4.50092e-05	0.000225814	0	0	0	0	0	0	0	0	0	7.98111e-05	0	0	0	0	0	0	0	0	0	0	0
FASYN-ELONG-PWY: fatty acid elongation -- saturated	0	0	0.000570776	8.75004e-05	9.57092e-05	0.000562534	0.000693112	0	0.000447989	0	0	0	0	0	0	0	0.00029515	0	0.000286057	0	0	0.000957077	0	0.000470989	0.0011061	0	0	0
FASYN-ELONG-PWY: fatty acid elongation -- saturated|unclassified	0	0	0.000570776	8.75004e-05	9.57092e-05	0.000562534	0.00068734	0	0.000447989	0	0	0	0	0	0	0	0.00029515	0	0.000286057	0	0	0.000957077	0	0.000470989	0.0011061	0	0	0
FERMENTATION-PWY: mixed acid fermentation	0	0	0.000497076	0	0.00023152	0.000340583	0.000383173	0	0.000379577	0	0	0	0	0	0	0	0.000214856	0	0.0002311	0	0	0	0	0	0	0	0	0
FERMENTATION-PWY: mixed acid fermentation|unclassified	0	0	0.000497076	0	0.00023152	0.000340583	0.000381095	0	0.000379577	0	0	0	0	0	0	0	0.000214856	0	0.0002311	0	0	0	0	0	0	0	0	0
FUCCAT-PWY: fucose degradation	0	0	4.03095e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUCCAT-PWY: fucose degradation|unclassified	0	0	4.03095e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALACTARDEG-PWY: D-galactarate degradation I	0	0	0	0	0	0	1.18882e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALACTARDEG-PWY: D-galactarate degradation I|unclassified	0	0	0	0	0	0	1.18882e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALACTUROCAT-PWY: D-galacturonate degradation I	0	0	0	0	0	0	4.55985e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALACTUROCAT-PWY: D-galacturonate degradation I|unclassified	0	0	0	0	0	0	4.48598e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALLATE-DEGRADATION-I-PWY: gallate degradation II	0	0	0	0	0	0	2.60016e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALLATE-DEGRADATION-I-PWY: gallate degradation II|unclassified	0	0	0	0	0	0	2.60016e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALLATE-DEGRADATION-II-PWY: gallate degradation I	0	0	0	0	0	0	2.27496e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALLATE-DEGRADATION-II-PWY: gallate degradation I|unclassified	0	0	0	0	0	0	2.27496e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"""GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation"""	0	0	5.75027e-05	0	0	7.27545e-05	2.18443e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"""GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|unclassified"""	0	0	5.75027e-05	0	0	7.27545e-05	1.89022e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
