,072023_Carolina_2023_Baya_052_DCYL_S9,072023_Carolina_2023_Baya_053_MCAV_S3,072023_Carolina_2023_Baya_055_MCAV_S4,072023_Carolina_2023_Baya_057_SSID_S7,072023_Carolina_2023_Baya_059_SSID_S8,072023_Carolina_2023_Baya_061_SSID_S5,072023_Carolina_2023_Baya_063_SSID_S6,072023_Carolina_2023_Baya_065_DCYL_S1,072023_Carolina_2023_Baya_066_DCYL_S2,122021_Coralina_2021_Baya_001_DCYL_S24,122021_Coralina_2021_Baya_003_MCAV_S27,122021_Coralina_2021_Baya_005_MCAV_S28,122021_Coralina_2021_Baya_007_MCAV_S29,122021_Coralina_2021_Baya_009_DCYL_S25,122021_Coralina_2021_Baya_010_DCYL_S26,122021_Coralina_2021_Baya_013_DLAB_S43,122021_Coralina_2021_Baya_015_DLAB_S44,122021_Coralina_2021_Baya_017_MCAV_S30,122021_Coralina_2021_Baya_019_SSID1_S46,122021_Coralina_2021_Baya_021_SSID2_S36,122021_Coralina_2021_Baya_023_MCAV_S31,122021_Coralina_2021_Baya_025_MMEA_S22,122021_Coralina_2021_Baya_027_PSTR4_S34,122021_Coralina_2021_Baya_029_MMEA_S23,122021_Coralina_2021_Baya_031_MMEA_S45,122021_Coralina_2021_Baya_033_PSTR7_S35,122021_Coralina_2021_Baya_035_PSTR_S32,122021_Coralina_2021_Baya_037_PSTR_S33,Sum
2808923,246.36125284962125,0.0,278.18714709145405,0.0,0.0,40.664560581299895,26.620137892314283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.01517105604951,0.0,0.0,0.0,0.0,0.0,632.848269470739
2483367,245.50583183278232,221.75804051734005,142.40532529681576,0.0,0.0,106.74447152591222,112.53058290841948,0.0,0.0,0.0,0.0,331.87676309530394,159.6528276692864,0.0,0.0,0.0,149.1166656058774,0.0,123.0895476459124,124.75690749642241,193.87359441644048,164.66326362588507,123.04551316814853,0.0,0.0,201.02979131810693,142.5168475273327,0.0,2542.5659736499856
717964,245.50583183278232,407.74865514478654,182.1463463098806,81.12632844362827,204.09551670181645,152.4921021798746,52.030269516796096,322.46919267534264,183.0427081707035,0.0,329.5300078263377,262.7357707837823,283.02092177737137,309.6343932356794,0.0,187.9138249306377,263.6819086933197,0.0,0.0,347.36236989199966,183.10283917108268,178.3852022613755,259.7627500216469,624.0639041437844,201.8139512797379,246.42361516413112,169.66291372301512,295.48098764520125,5973.232311524712
225058,242.9395687822654,286.1394071191484,251.69313308274414,213.8785022604745,303.5266658642399,330.3995547230616,361.79187408190774,218.81838074398252,166.89188097917082,437.98417782157617,205.95625489146104,373.36135848221693,341.0764954752937,0.0,0.0,408.9889130843291,236.40446986297633,570.2375334277175,348.7537183300851,288.65323695250675,290.8103916246607,411.65815906471266,599.2772215411678,0.0,0.0,317.75676692216905,230.74156266330056,350.8836728286764,7788.622900609845
3082771,242.9395687822654,157.37667391553165,52.988028017419815,184.37801919006424,193.62907994787713,160.11670728886833,96.80050142659739,0.0,0.0,136.87005556924254,0.0,193.59477847226066,87.08336054688351,0.0,0.0,0.0,45.462398050572375,452.25735409784494,95.73631483570965,247.06760112036596,0.0,0.0,236.97654387939716,0.0,0.0,129.696639560069,74.65168203812665,0.0,2787.625306739096
2236,242.9395687822654,243.2184960512762,228.51087082512294,250.75410609848737,256.427700471513,279.56885399643676,406.562105991709,230.33513762524473,199.19353536223613,328.4881333661821,0.0,248.90757232147794,660.3821508138666,285.816362986781,0.0,132.64505289221484,80.01382056900738,196.63363221645432,82.05969843060826,56.262919067014025,236.95661539787167,205.82907953235633,202.79723466602258,0.0,225.5567690773541,259.393279120138,142.5168475273327,138.50671295868807,5820.276256147661
1890428,240.37330573174853,214.60455533936135,158.96408405225944,272.87946840129507,418.6574701575722,2007.8126787016824,350.90181767141553,345.5027064378671,2169.594452729221,451.6711833785004,247.14750586975327,414.84595386912997,493.47237643233984,357.27045373347624,1061.1448892967765,309.505123415168,316.4182904319837,0.0,157.28108865866585,283.760809207549,333.89341260609194,384.2142817937318,385.0868838040204,0.0,154.32831568450544,311.2719349441656,420.7640260330775,517.091728379102,12778.45879676046
570265,240.37330573174853,92.99530731372325,76.17029027504098,0.0,0.0,33.03995547230617,45.98023817763376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.09938989461816,216.2969954380997,44.44900331657948,34.246994214704195,0.0,0.0,161.78206360997308,0.0,0.0,90.7876476920483,0.0,110.80537036695046,1196.0265615034261
1890464,237.80704268123162,164.53015909351038,125.84656654137207,95.8765699788334,177.92942481696818,787.8758612626855,206.91107179935193,115.16756881262236,586.81338795902,191.6180777969396,0.0,0.0,87.08336054688351,0.0,0.0,0.0,183.66808812431236,294.9504483246815,119.67039354463707,247.06760112036596,226.1858601525139,329.32652725177013,154.94620176729813,0.0,130.58549788688921,291.8174390101553,135.73033097841207,175.4418364143382,5066.849315864792
68298,236.0962006475537,0.0,89.41729727939594,132.75217381684627,73.26505727757514,114.36907663490595,39.93020683847143,207.30162386272025,139.9738356599497,0.0,0.0,0.0,137.88198753256555,261.9983327378826,344.15509923138694,0.0,183.66808812431236,353.9405379896178,37.61069511402879,232.39031788549275,118.47830769893584,0.0,159.5034429957481,249.62556165751374,189.94254238092978,337.2112628561794,95.01123168488847,203.14317900607583,3937.666058912976
1890500,234.38535861387578,321.90683300904203,208.64036031859052,442.50724605615414,282.59379235636123,617.5930138284921,601.3731151127363,0.0,619.1150423420853,260.0531055815608,329.5300078263377,815.8637092759556,595.0696304037039,0.0,487.55305724446487,198.96757933832225,189.12357589038106,1140.475066855435,796.6629055971553,215.26682077814064,441.60096505967,274.4387727098084,230.14068203672227,299.5506739890165,225.5567690773541,175.09046340609316,251.1011123100624,138.50671295868807,10392.66637197621
2232,234.38535861387578,593.739269772233,241.7578778294779,295.0048307041028,392.4913782727239,91.49526130792476,64.13033219512077,126.6843256938846,69.98691782997486,0.0,370.7212588046299,483.98694618065156,232.22229479168936,0.0,0.0,375.8276498612754,500.0863785562961,353.9405379896178,75.22139022805759,273.97595371763356,420.0594545689544,178.3852022613755,471.6744671445694,0.0,0.0,363.1505907681932,169.66291372301512,369.35123455650154,6747.941825371778
2005519,230.10825352968098,321.90683300904203,198.70510506532432,413.00676298574393,481.456090681208,343.1072299047179,180.29093390703764,345.5027064378671,209.96075348992457,0.0,288.3387568480455,304.2203661706953,268.5070283528908,0.0,573.5918320523115,132.64505289221484,269.13739645938847,275.287085103036,51.287311519130164,516.1511270930417,269.2688811339451,343.04846588726053,341.7930921337459,0.0,0.0,356.6657587901897,298.6067281525066,452.4552623317143,7465.048813930662
1202464,230.10825352968098,121.6092480256381,135.78182179463826,73.7512076760257,104.66436753939306,55.91377079928735,59.2903071237909,345.5027064378671,258.41323506452255,246.3661000246366,350.12563331548375,221.2511753968693,130.62504082032524,428.72454448017146,0.0,0.0,41.82540620652658,235.96035865974517,41.02984921530413,100.2947687716337,183.10283917108268,878.2040726713869,170.89654606687296,399.40089865202197,902.2270763094164,129.696639560069,217.16852956545932,0.0,6061.93439687785
2791015,228.39741149600306,429.2091106787227,175.52284280770314,206.50338149287197,198.8622983248468,121.99368174389967,47.19024444546623,138.20108257514684,118.43939940457284,0.0,308.9343823371916,262.7357707837823,195.9375612304879,0.0,0.0,221.0750881536914,256.40792500522815,0.0,167.53855096249188,112.52583813402805,172.33208392572487,329.32652725177013,499.017914515269,249.62556165751374,189.94254238092978,64.8483197800345,108.58426478272966,0.0,4803.151783870107
1890429,228.39741149600306,350.52077372095687,400.72196188173734,331.8804345421156,266.8941372254523,3128.6296297237604,306.13158576161425,184.2681101001958,2018.8533989415826,136.87005556924254,370.7212588046299,594.6125338790862,362.8473356120146,428.72454448017146,0.0,552.6877203842284,1443.8857620861784,530.9108069844267,174.37685916504256,418.3025721938869,484.6839860411012,329.32652725177013,430.65929608851985,499.2511233150275,249.29958687497032,583.6348780203106,753.3033369301871,590.9619752904025,16151.35760236461
1706372,227.5419904791641,286.1394071191484,291.434154095809,1268.520772027642,858.247813823023,693.8390649184295,2468.4127863782337,414.6032477254405,1130.5579034072862,2819.523144726397,638.4643901635293,1341.33525084352,834.5488719076336,404.9065142312731,516.2326488470803,939.5691246531885,474.6274356479756,609.5642598710083,735.1181317741991,256.8524566102814,732.4113566843307,548.8775454196168,1405.9089189768083,499.2511233150275,486.7277648511325,324.24159890017245,122.1572978805709,406.28635801215165,21735.901333290076
90142,227.5419904791641,0.0,0.0,110.62681151403854,136.06367780121099,121.99368174389967,37.51019430280649,552.8043303005874,306.86571663912054,177.93107224001534,0.0,0.0,0.0,452.5425747290699,286.79591602615574,276.3438601921142,329.147761886144,0.0,0.0,425.6412138113235,420.0594545689544,192.1071408968659,221.02619957982236,0.0,142.45690678569733,285.33260703215177,332.5393108971096,406.28635801215165,5441.616779438404
3067276,226.6865694623251,343.36728854297814,360.98094086867246,693.2613521546415,539.0214928278742,528.6392875568987,853.0544188218895,149.71783945640905,403.7706797883165,1231.8305001231831,308.9343823371916,719.0663200398252,391.8751224609758,0.0,315.47550762877137,596.9027380149668,270.95589238141133,353.9405379896178,239.34078708927413,124.75690749642241,355.43492309680755,301.8826499807893,207.35447589447253,374.4383424862706,379.88508476185956,194.5449593401035,156.0898806251739,193.9093981421633,10815.11827936928
53434,224.9757274286472,0.0,86.10554552830719,516.2584537321799,397.7245966496936,86.41219123526227,70.1803635342831,276.4021651502937,139.9738356599497,301.11412225233363,0.0,0.0,239.47924150392964,285.816362986781,344.15509923138694,221.0750881536914,410.98007837717427,0.0,553.9029644066057,237.28274563045045,0.0,329.32652725177013,464.83860530189446,0.0,356.1422669642433,103.7573116480552,298.6067281525066,369.35123455650154,6313.861255335941
2975520,224.9757274286472,107.30227766968068,129.1583182924608,309.7550722393079,209.3287350787861,106.74447152591222,36.30018803497402,529.770816538063,317.63293476680894,205.30508335386386,432.5081352720682,165.93838154765197,232.22229479168936,571.632725973562,458.87346564184924,331.6126322305371,107.29125939935079,0.0,61.5447738229562,183.4660404359153,280.0396363793029,343.04846588726053,184.5682697522228,0.0,166.19972458331355,149.15113549407934,325.752794348189,203.14317900607583,6373.266539494528
3076164,222.4094643781303,107.30227766968068,96.04080078157341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.08336054688351,0.0,0.0,0.0,156.39064929396898,0.0,0.0,80.72505779180274,0.0,0.0,66.0799978125242,0.0,0.0,0.0,0.0,0.0,816.0316082745638
2066491,218.13235929393548,364.82774407691426,238.44612607838917,169.6277776548591,99.4311491624234,317.6918795414054,248.05128490565582,380.0529770816538,436.07233417138184,273.7401111384851,370.7212588046299,318.0485646329996,145.13893424480585,261.9983327378826,315.47550762877137,121.59129848453027,67.28434911484712,235.96035865974517,78.64054432933293,95.40234102667597,236.95661539787167,905.6479499423679,159.5034429957481,1123.3150274588118,652.9274894344461,201.02979131810693,251.1011123100624,0.0,8286.816661626737
2946160,215.5660962434186,300.44637747510586,390.7867066284711,693.2613521546415,303.5266658642399,226.19661823348065,136.7307082650688,403.0864908441783,602.9642151505526,752.785305630834,226.55188038060717,304.2203661706953,471.70153629561895,500.1786352268668,1290.581622117701,1315.3967745144637,520.089833698548,275.287085103036,1066.7760795979075,276.4221675901124,118.47830769893584,1138.920906745705,346.35033336219584,449.32601098352467,213.685360178546,363.1505907681932,366.47189364171265,433.98770060388927,13702.927621168248
41295,214.71067522657964,1552.3062836213803,2136.079879452236,744.8871975278595,921.0464343466588,4610.344555904876,1777.4992074458946,483.70378901301393,786.0069233212561,1259.2045112370315,308.9343823371916,829.6919077382599,391.8751224609758,1405.2637846850066,401.5142824366181,840.0853349840273,592.8296705794637,235.96035865974517,646.2201251410401,337.57751440208415,280.0396363793029,782.1505022229541,360.02205704754573,798.8017973040439,356.1422669642433,732.7860135143899,529.3482908158071,932.6118672551663,25247.644372024657
2748673,214.71067522657964,121.6092480256381,72.85853852395225,199.1282607252694,193.62907994787713,45.74763065396238,19.36010028531948,241.85189450650697,145.35744472379395,150.55706112616681,247.14750586975327,152.11018308534764,145.13893424480585,309.6343932356794,0.0,0.0,21.82195106427474,0.0,0.0,36.69320808718306,118.47830769893584,521.433668148636,77.47310088364907,0.0,0.0,84.30281571404485,0.0,120.03915123086298,3239.0831530082387
3152113,214.71067522657964,593.739269772233,99.35255253266216,272.87946840129507,1334.4706861272614,129.6182868528934,45.98023817763376,195.784866981458,91.52135408535175,0.0,514.8906372286526,221.2511753968693,268.5070283528908,0.0,0.0,497.41894834580563,40.00691028450369,314.6138115463269,0.0,225.0516762680561,0.0,137.2193863549042,184.5682697522228,0.0,0.0,356.6657587901897,162.8763971740945,267.7796450534636,6168.907042705348
1783343,213.85525420974068,0.0,49.67627626633108,110.62681151403854,99.4311491624234,99.11986641691848,30.250156695811686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.86686791354873,0.0,0.0,95.40234102667597,0.0,178.3852022613755,100.2593070258988,0.0,0.0,155.6359674720828,101.79774823380907,92.33780863912538,1608.64475683778
292628,213.85525420974068,200.2975849834039,145.7170770479045,287.6297099365002,214.56195345575574,149.95056714354334,75.02038860561298,0.0,86.13774502150751,0.0,205.95625489146104,152.11018308534764,108.85420068360438,0.0,0.0,0.0,67.28434911484712,452.25735409784494,54.70646562040552,340.02372827456304,366.20567834216536,164.66326362588507,863.5972127912646,0.0,0.0,337.2112628561794,237.52807921222114,212.37695986998835,4935.945272869746
196137,212.99983319290172,157.37667391553165,112.5995595370171,280.25458916889767,272.12735560242197,157.5751722525371,59.2903071237909,161.23459633767132,113.05579034072862,0.0,0.0,0.0,123.36809410808496,0.0,286.79591602615574,121.59129848453027,120.02073085351105,196.63363221645432,0.0,273.97595371763356,280.0396363793029,0.0,246.09102633629706,0.0,118.7140889880811,304.78710296616214,325.752794348189,323.1823302369388,4247.466482132839
3423718,208.7227281087069,915.646102781275,1026.643042837509,899.7647336475135,659.3855154981762,2076.4341246826257,2848.3547544776284,1117.125417482437,1383.5875294079644,1040.2124223262433,0.0,898.8329000497814,399.13206917321605,428.72454448017146,602.2714236549272,674.2790188687587,463.7164601158382,648.8909863142992,584.6753513180839,352.2547976369574,355.43492309680755,686.0969317745211,1421.859263276383,349.47578632051926,451.1135381547082,531.7562221962829,407.1909929352363,507.8579475151896,21939.439528131763
189779,204.4456230245121,522.204417992446,457.0217416502459,331.8804345421156,172.69620643999855,317.6918795414054,332.7517236539285,253.3686513877692,183.0427081707035,424.2971722646519,329.5300078263377,497.8151446429559,740.2085646485098,261.9983327378826,0.0,221.0750881536914,89.10630017912185,845.5246185307535,372.68779703901254,391.39421959661934,732.4113566843307,260.716834074318,346.35033336219584,499.2511233150275,178.07113348212164,505.8168942842691,522.5617742668866,415.5201388760642,10409.440220367873
3118657,204.4456230245121,171.68364427148907,185.45809806096935,73.7512076760257,151.76333293211994,94.036796344256,48.400250713298696,0.0,53.8360906384422,0.0,0.0,0.0,268.5070283528908,0.0,0.0,0.0,21.82195106427474,0.0,0.0,127.20312136890128,280.0396363793029,1385.9158021845328,854.4827303343648,299.5506739890165,284.91381357139466,213.99945527411384,67.86516548920603,101.57158950303791,4889.246011172149
255472,202.73478099083417,0.0,0.0,0.0,0.0,35.58149050863741,13.310068946157141,115.16756881262236,0.0,0.0,0.0,0.0,87.08336054688351,0.0,286.79591602615574,619.010246830336,1112.9195042780116,0.0,0.0,183.4660404359153,107.70755245357805,0.0,127.60275439659848,0.0,0.0,239.93878318612764,115.37078133165028,120.03915123086298,3366.72799997437
995019,199.3130969234783,0.0,0.0,206.50338149287197,319.2263209951488,116.91061167123719,108.90056410492207,0.0,69.98691782997486,0.0,1462.2894097293736,0.0,1821.4936247723133,0.0,0.0,210.02133374600683,70.9213409588929,0.0,78.64054432933293,234.83653175797158,107.70755245357805,740.9846863164828,166.339304838423,0.0,0.0,765.2101734044071,590.4269397560926,212.37695986998835,7482.089294950498
3375061,198.45767590663937,100.14879249170195,62.923283270686035,191.7531399576668,141.29689617818062,226.19661823348065,526.3527265071233,0.0,113.05579034072862,246.3661000246366,0.0,0.0,116.11114739584468,0.0,0.0,320.55887782285254,571.007719515189,216.2969954380997,133.34700994973844,117.41826587898579,0.0,260.716834074318,205.07585528024754,599.101347978033,225.5567690773541,226.96911923012075,176.4494302719357,212.37695986998835,5187.537354693552
2211325,197.60225488980038,128.76273320361682,119.22306303919459,944.0154582531289,931.5128711005981,424.4363510673176,539.6627954532805,0.0,193.8099262983919,260.0531055815608,700.2512666309675,387.1895569445213,268.5070283528908,0.0,0.0,154.752561707584,80.01382056900738,412.93062765455403,218.82586248162207,78.27884391932386,280.0396363793029,411.65815906471266,275.7130943212217,873.689465801298,415.49931145828384,0.0,0.0,0.0,8296.42779417218
3118652,196.74683387296145,278.9859219411697,178.83459455879188,73.7512076760257,109.8975859163627,96.57833138058724,20.57010655315195,241.85189450650697,139.9738356599497,0.0,0.0,152.11018308534764,217.70840136720875,0.0,0.0,132.64505289221484,0.0,0.0,0.0,97.84855489915483,280.0396363793029,0.0,141.2744780819483,0.0,178.07113348212164,136.18147153807246,81.43819858704725,0.0,2754.507422377926
267892,190.75888675508867,150.22318873755293,255.00488483383285,398.2565214505388,397.7245966496936,241.44582845146812,329.1217048504312,0.0,204.57714442608037,1053.8994278831678,226.55188038060717,221.2511753968693,246.73618821616992,0.0,0.0,232.12884256137596,252.77093316118237,0.0,78.64054432933293,467.22684964346433,204.6443496617983,192.1071408968659,218.74757896559737,0.0,0.0,84.30281571404485,0.0,110.80537036695046,5756.925853332114
633392,190.75888675508867,264.67895158521236,245.06962958056667,1231.645168189629,696.0180441369638,1202.146072184678,2957.2553185825504,138.20108257514684,732.170832682814,1697.1886890586077,0.0,1258.3660600696942,573.2987902669831,0.0,0.0,552.6877203842284,169.1201207481292,412.93062765455403,1251.410401066776,95.40234102667597,172.33208392572487,150.94132499039466,252.92688817897198,299.5506739890165,368.01367586305145,84.30281571404485,122.1572978805709,258.545864189551,15377.119361279627
2942966,189.04804472141075,0.0,33.11751751088738,103.25169074643598,88.96471240848409,50.83070072662486,20.57010655315195,0.0,59.21969970228642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.35846818087305,0.0,0.0,150.38896053884818,0.0,142.45690678569733,233.4539512081242,122.1572978805709,184.67561727825077,1566.4936742416457
3039168,188.1926237045718,0.0,33.11751751088738,0.0,0.0,134.7013569255559,96.80050142659739,172.75135321893356,123.82300846841706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.47621861957975,0.0,119.67039354463707,200.5895375432674,0.0,246.99489543882757,88.86620395477394,0.0,213.685360178546,142.66630351607589,0.0,0.0,1887.3352740506707
1511852,187.33720268773286,193.1440998054252,155.6523323011707,0.0,88.96471240848409,0.0,0.0,264.8854082690315,118.43939940457284,0.0,0.0,235.07937385917361,79.8264138346432,0.0,0.0,0.0,76.37682872496158,334.27717476797227,0.0,105.18719651659144,0.0,137.2193863549042,34.17930921337459,249.62556165751374,225.5567690773541,90.7876476920483,108.58426478272966,0.0,2685.123081357684
3018589,183.06009760353803,0.0,46.36452451524234,0.0,57.56540214666617,205.86433794283073,211.75109687068178,161.23459633767132,150.74105378763815,164.24406668309106,0.0,0.0,0.0,261.9983327378826,0.0,121.59129848453027,167.30162482610632,0.0,0.0,127.20312136890128,0.0,370.4923431582414,164.06068422419804,0.0,0.0,0.0,95.01123168488847,0.0,2488.483812372108
3079746,182.20467658669907,143.0697035595742,102.66430428375088,0.0,0.0,292.276529178093,113.74058917625193,0.0,398.38707072447227,0.0,370.7212588046299,290.39216770839096,145.13893424480585,0.0,0.0,0.0,212.76402287667872,0.0,82.05969843060826,66.04777455692951,129.24906294429366,150.94132499039466,72.91585965519913,0.0,0.0,0.0,0.0,0.0,2752.5729777207725
255475,180.49383455302114,486.4369921025524,1149.1778576277923,803.88816366868,732.6505727757514,3334.4939676665913,2388.552372701291,518.2540596568007,689.1019601720601,1491.883605704744,226.55188038060717,663.7535261906079,355.59038889977427,333.4524234845778,0.0,851.1390893917119,367.3361762486247,294.9504483246815,608.6094300270114,237.28274563045045,366.20567834216536,274.4387727098084,410.1517105604951,1048.4273589615577,652.9274894344461,330.72643087817596,800.8089527726314,600.195756154315,20197.481645020925
203488,180.49383455302114,135.9162183815955,72.85853852395225,236.00386456328224,193.62907994787713,76.2460510899373,24.200125356649348,0.0,64.60330876613064,0.0,0.0,0.0,130.62504082032524,0.0,0.0,0.0,29.09593475236632,0.0,0.0,97.84855489915483,0.0,0.0,177.73240790954787,0.0,0.0,239.93878318612764,142.5168475273327,175.4418364143382,1977.1504266916384
2983189,179.63841353618216,150.22318873755293,135.78182179463826,634.260386013821,366.3252863878757,576.9284532471922,1315.2768131338921,460.67027525048945,543.7445154482662,944.4033834277737,0.0,622.268930803695,355.59038889977427,428.72454448017146,372.8346908340025,375.8276498612754,183.66808812431236,334.27717476797227,509.4539610900263,1110.5810981054074,140.01981818965146,329.32652725177013,330.3999890626211,499.2511233150275,189.94254238092978,162.12079945008622,244.3145957611418,304.71476850911375,11800.569227864662
85030,178.78299251934322,271.832436763191,192.08160156314682,280.25458916889767,251.1944820945433,546.4300328112173,963.164989194644,0.0,516.8264701290451,752.785305630834,329.5300078263377,359.5331600199126,166.90977438152672,0.0,0.0,442.1501763073828,76.37682872496158,275.287085103036,1562.5534242828323,154.11147396616886,0.0,164.66326362588507,134.4386162392734,0.0,154.32831568450544,389.089918680207,128.94381442949148,221.6107407339009,8512.879499880284
1937960,177.92757150250424,450.6695662126588,195.39335331423555,243.3789853308848,240.728045340604,127.07675181656217,196.02101538885972,564.3210871818496,285.33128038374366,273.7401111384851,308.9343823371916,262.7357707837823,239.47924150392964,476.3606049779683,458.87346564184924,143.6988072998994,200.03455142251843,609.5642598710083,54.70646562040552,134.5417629863379,366.20567834216536,0.0,161.78206360997308,0.0,142.45690678569733,0.0,115.37078133165028,120.03915123086298,6549.371661355628
1127830,173.65046641830943,557.9718438823394,380.85145137520493,0.0,78.49827565454478,0.0,18.15009401748701,0.0,102.28857221304018,0.0,535.4862627177987,345.70496155760827,667.6390975261069,0.0,0.0,0.0,116.38373900946527,609.5642598710083,0.0,173.68118494599983,667.7868252121839,356.770404522751,75.19448026942409,0.0,0.0,337.2112628561794,257.88762885898296,295.48098764520125,5750.201798553636
3118655,173.65046641830943,236.06501087329747,314.6164163534301,0.0,151.76333293211994,66.07991094461234,33.88017549930909,287.91892203155595,279.9476713198994,0.0,0.0,262.7357707837823,203.1945079427282,690.7228772180541,0.0,265.29010578442967,334.60324965221264,216.2969954380997,58.125619721680856,332.6850866571265,172.33208392572487,507.71172951314566,207.35447589447253,399.40089865202197,0.0,285.33260703215177,257.88762885898296,203.14317900607583,5940.738722453223
10486,173.65046641830943,300.44637747510586,172.21109105661438,0.0,0.0,99.11986641691848,43.56022564196883,0.0,0.0,0.0,329.5300078263377,318.0485646329996,166.90977438152672,0.0,0.0,298.4513690074834,154.57215337194606,196.63363221645432,0.0,97.84855489915483,226.1858601525139,0.0,125.32413378237351,0.0,130.58549788688921,142.66630351607589,176.4494302719357,110.80537036695046,3262.9986793215576
510685,172.79504540147047,0.0,36.429269261976124,0.0,104.66436753939306,114.36907663490595,95.59049515876492,0.0,69.98691782997486,0.0,0.0,0.0,123.36809410808496,0.0,315.47550762877137,0.0,25.458942908320527,0.0,0.0,56.262919067014025,0.0,672.3749931390306,136.71723685349835,299.5506739890165,451.1135381547082,0.0,0.0,0.0,2674.15707767493
1970190,171.93962438463151,271.832436763191,192.08160156314682,147.5024153520514,340.15919450302744,68.62144598094358,35.09018176714155,357.01946331912933,96.90496314919595,136.87005556924254,0.0,276.56396924608663,108.85420068360438,0.0,0.0,0.0,130.93170638564843,0.0,0.0,303.33052018738,366.20567834216536,384.2142817937318,152.66758115307317,1173.2401397903145,581.6990360415974,233.4539512081242,447.9100922287599,489.39038578736455,6466.482925199552
2202724,171.93962438463151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.18841436248079,0.0,0.0,68.49398842940839,0.0,164.66326362588507,56.96551535562432,0.0,189.94254238092978,71.33315175803794,81.43819858704725,0.0,842.9646988840451
2946505,171.08420336779255,0.0,59.61153151959729,0.0,156.99655130908957,38.12302554496865,26.620137892314283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.20223493148816,0.0,0.0,149.21904622121113,0.0,0.0,0.0,0.0,0.0,116.7269756040621,0.0,0.0,836.5837063905237
558415,170.22878235095357,164.53015909351038,125.84656654137207,95.8765699788334,146.53011455515028,170.28284743419331,104.06053903359219,218.81838074398252,102.28857221304018,0.0,0.0,0.0,174.16672109376702,238.18030248898415,0.0,154.752561707584,110.92825124339659,0.0,44.44900331657948,276.4221675901124,172.33208392572487,0.0,68.35861842674917,0.0,284.91381357139466,317.75676692216905,251.1011123100624,193.9093981421633,3585.733332683315
1962854,170.22878235095357,207.45107016138263,162.2758358033482,0.0,146.53011455515028,55.91377079928735,24.200125356649348,0.0,0.0,0.0,329.5300078263377,235.07937385917361,464.44458958337873,0.0,0.0,143.6988072998994,100.01727571125922,0.0,0.0,146.77283234873224,236.95661539787167,0.0,63.80137719829924,0.0,0.0,194.5449593401035,156.0898806251739,0.0,2837.5354182170004
1643824,169.37336133411463,114.45576284765937,62.923283270686035,125.37705304924368,83.73149403151444,190.61512772484326,352.111823939248,357.01946331912933,349.9345891498743,328.4881333661821,659.0600156526754,235.07937385917361,703.9238310873083,476.3606049779683,487.55305724446487,298.4513690074834,312.78129858793795,570.2375334277175,126.50870174718773,193.2508959258308,710.8698461936151,178.3852022613755,218.74757896559737,0.0,213.685360178546,324.24159890017245,380.0449267395539,323.1823302369388,8546.393617026044
666507,168.51794031727565,107.30227766968068,52.988028017419815,221.25362302807707,125.59724104727165,312.60880946874295,983.7350957477959,172.75135321893356,188.4263172345477,410.6101667077277,0.0,193.59477847226066,246.73618821616992,0.0,0.0,176.86007052295312,121.83922677553394,235.96035865974517,99.155468936985,134.5417629863379,0.0,0.0,537.7544649570935,424.36345481777334,154.32831568450544,71.33315175803794,149.3033640762533,147.74049382260063,5437.301952143723
224372,167.6625193004367,829.8042806455305,1328.0124521865841,5258.461107300632,4197.041138329661,1845.1544363764826,2209.4714450620854,1865.7146147644823,3671.621381541758,1053.8994278831678,0.0,470.15874771834723,166.90977438152672,0.0,0.0,585.8489836072822,427.34654167538025,629.2276230926537,423.9751085581427,929.561271541971,0.0,0.0,266.5986118643218,0.0,0.0,129.696639560069,149.3033640762533,138.50671295868807,26743.976182425456
1706375,165.95167726675876,393.4416847888291,324.5516716066964,339.2555553097182,507.6221825660563,269.4027138511118,568.7029458812597,7324.657376482783,430.6887251075376,670.6632722892886,0.0,483.98694618065156,573.2987902669831,261.9983327378826,0.0,420.04266749201366,276.41138014748003,550.574170206072,71.80223612678223,283.760809207549,635.4745594761105,329.32652725177013,157.22482238152313,424.36345481777334,557.9562182439812,421.5140785702242,305.3932447014272,424.7539197399767,17172.81996269824
1077264,165.0962562499198,0.0,33.11751751088738,0.0,0.0,0.0,14.520075213989609,0.0,0.0,0.0,0.0,0.0,152.39588095704613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.4981258885873,0.0,22.78620614224973,0.0,0.0,0.0,0.0,0.0,646.41406196268
2844881,163.38541421624186,221.75804051734005,205.32860856750176,0.0,0.0,25.41535036331243,41.1402131063039,0.0,0.0,0.0,0.0,0.0,152.39588095704613,0.0,0.0,298.4513690074834,178.2126003582437,0.0,0.0,144.32661847625337,0.0,219.55101816784673,120.76689255392355,0.0,0.0,90.7876476920483,0.0,0.0,1861.519653983545
